iso3,month,year,population_density,life_expectancy,positive_rate
AFG,1,2020,,64.8,
AFG,2,2020,54.422,64.8,
AFG,3,2020,54.422,64.8,
AFG,4,2020,54.422,64.8,
AFG,5,2020,54.422,64.8,
AFG,6,2020,54.422,64.8,
AFG,7,2020,54.422,64.8,
AFG,8,2020,54.422,64.8,
AFG,9,2020,54.422,64.8,
AFG,10,2020,54.422,64.8,
AFG,11,2020,54.422,64.8,
AFG,12,2020,54.422,64.8,
AFG,1,2021,54.422,64.8,
AFG,2,2021,54.422,64.8,
AFG,3,2021,54.422,64.8,
AFG,4,2021,54.422,64.8,
AFG,5,2021,54.422,64.8,
AFG,6,2021,54.422,64.8,
AFG,7,2021,54.422,64.8,
AFG,8,2021,54.422,64.8,
AFG,9,2021,54.422,64.8,
AFG,10,2021,54.422,64.8,
AFG,11,2021,54.422,64.8,
AFG,12,2021,54.422,64.8,
ALB,1,2020,,78.6,
ALB,2,2020,104.871,78.6,
ALB,3,2020,104.871,78.6,0.1805
ALB,4,2020,104.871,78.6,0.0822
ALB,5,2020,104.871,78.6,0.0466
ALB,6,2020,104.871,78.6,0.15795
ALB,7,2020,104.871,78.6,0.2033
ALB,8,2020,104.871,78.6,0.2143
ALB,9,2020,104.871,78.6,0.1656
ALB,10,2020,104.871,78.6,0.178
ALB,11,2020,104.871,78.6,0.27325
ALB,12,2020,104.871,78.6,0.3022
ALB,1,2021,104.871,78.6,0.1996
ALB,2,2021,104.871,78.6,0.29
ALB,3,2021,104.871,78.6,0.1943
ALB,4,2021,104.871,78.6,0.08285
ALB,5,2021,104.871,78.6,0.0163
ALB,6,2021,104.871,78.6,0.00335
ALB,7,2021,104.871,78.6,0.0038
ALB,8,2021,104.871,78.6,0.0672
ALB,9,2021,104.871,78.6,0.15565
ALB,10,2021,104.871,78.6,0.1498
ALB,11,2021,104.871,78.6,0.1702
ALB,12,2021,104.871,78.6,0.1421
DZA,1,2020,,76.9,
DZA,2,2020,17.348,76.9,
DZA,3,2020,17.348,76.9,
DZA,4,2020,17.348,76.9,
DZA,5,2020,17.348,76.9,
DZA,6,2020,17.348,76.9,
DZA,7,2020,17.348,76.9,
DZA,8,2020,17.348,76.9,
DZA,9,2020,17.348,76.9,
DZA,10,2020,17.348,76.9,
DZA,11,2020,17.348,76.9,
DZA,12,2020,17.348,76.9,
DZA,1,2021,17.348,76.9,
DZA,2,2021,17.348,76.9,
DZA,3,2021,17.348,76.9,
DZA,4,2021,17.348,76.9,
DZA,5,2021,17.348,76.9,
DZA,6,2021,17.348,76.9,
DZA,7,2021,17.348,76.9,
DZA,8,2021,17.348,76.9,
DZA,9,2021,17.348,76.9,
DZA,10,2021,17.348,76.9,
DZA,11,2021,17.348,76.9,
DZA,12,2021,17.348,76.9,
AND,1,2020,,81.9,
AND,2,2020,,81.9,
AND,3,2020,163.755,81.9,
AND,4,2020,163.755,81.9,
AND,5,2020,163.755,81.9,
AND,6,2020,163.755,81.9,
AND,7,2020,163.755,81.9,
AND,8,2020,163.755,81.9,
AND,9,2020,163.755,81.9,0.0683
AND,10,2020,163.755,81.9,0.0946
AND,11,2020,163.755,81.9,0.08435
AND,12,2020,163.755,81.9,0.0753
AND,1,2021,163.755,81.9,0.1111
AND,2,2021,163.755,81.9,0.07465
AND,3,2021,163.755,81.9,0.0952
AND,4,2021,163.755,81.9,0.0901
AND,5,2021,163.755,81.9,0.052
AND,6,2021,163.755,81.9,0.03805
AND,7,2021,163.755,81.9,0.1123
AND,8,2021,163.755,81.9,0.0671
AND,9,2021,163.755,81.9,0.0344
AND,10,2021,163.755,81.9,0.0405
AND,11,2021,163.755,81.9,0.1116
AND,12,2021,163.755,81.9,0.177
AGO,1,2020,,61.2,
AGO,2,2020,,61.2,
AGO,3,2020,23.89,61.2,
AGO,4,2020,23.89,61.2,
AGO,5,2020,23.89,61.2,
AGO,6,2020,23.89,61.2,
AGO,7,2020,23.89,61.2,
AGO,8,2020,23.89,61.2,
AGO,9,2020,23.89,61.2,
AGO,10,2020,23.89,61.2,
AGO,11,2020,23.89,61.2,
AGO,12,2020,23.89,61.2,
AGO,1,2021,23.89,61.2,
AGO,2,2021,23.89,61.2,
AGO,3,2021,23.89,61.2,
AGO,4,2021,23.89,61.2,
AGO,5,2021,23.89,61.2,
AGO,6,2021,23.89,61.2,
AGO,7,2021,23.89,61.2,
AGO,8,2021,23.89,61.2,
AGO,9,2021,23.89,61.2,
AGO,10,2021,23.89,61.2,
AGO,11,2021,23.89,61.2,
AGO,12,2021,23.89,61.2,
ATG,1,2020,,77,
ATG,2,2020,,77,
ATG,3,2020,231.845,77,
ATG,4,2020,231.845,77,
ATG,5,2020,231.845,77,
ATG,6,2020,231.845,77,
ATG,7,2020,231.845,77,
ATG,8,2020,231.845,77,
ATG,9,2020,231.845,77,
ATG,10,2020,231.845,77,0.0255
ATG,11,2020,231.845,77,0.0134
ATG,12,2020,231.845,77,0.011
ATG,1,2021,231.845,77,0.0319
ATG,2,2021,231.845,77,0.174
ATG,3,2021,231.845,77,0.2407
ATG,4,2021,231.845,77,0.1346
ATG,5,2021,231.845,77,0.0275
ATG,6,2021,231.845,77,0
ATG,7,2021,231.845,77,0.011
ATG,8,2021,231.845,77,
ATG,9,2021,231.845,77,
ATG,10,2021,231.845,77,
ATG,11,2021,231.845,77,
ATG,12,2021,231.845,77,
ARG,1,2020,16.177,76.7,0.118
ARG,2,2020,16.177,76.7,0.18
ARG,3,2020,16.177,76.7,0.188
ARG,4,2020,16.177,76.7,0.092
ARG,5,2020,16.177,76.7,0.106
ARG,6,2020,16.177,76.7,0.224
ARG,7,2020,16.177,76.7,0.313
ARG,8,2020,16.177,76.7,0.352
ARG,9,2020,16.177,76.7,0.399
ARG,10,2020,16.177,76.7,0.388
ARG,11,2020,16.177,76.7,0.2775
ARG,12,2020,16.177,76.7,0.184
ARG,1,2021,16.177,76.7,0.195
ARG,2,2021,16.177,76.7,0.1235
ARG,3,2021,16.177,76.7,0.143
ARG,4,2021,16.177,76.7,0.246
ARG,5,2021,16.177,76.7,0.272
ARG,6,2021,16.177,76.7,0.232
ARG,7,2021,16.177,76.7,0.162
ARG,8,2021,16.177,76.7,0.087
ARG,9,2021,16.177,76.7,0.031
ARG,10,2021,16.177,76.7,0.021
ARG,11,2021,16.177,76.7,0.036
ARG,12,2021,16.177,76.7,0.087
ARM,1,2020,,75.1,
ARM,2,2020,102.931,75.1,0
ARM,3,2020,102.931,75.1,0.09
ARM,4,2020,102.931,75.1,0.087
ARM,5,2020,102.931,75.1,0.134
ARM,6,2020,102.931,75.1,0.304
ARM,7,2020,102.931,75.1,0.26
ARM,8,2020,102.931,75.1,0.134
ARM,9,2020,102.931,75.1,0.0745
ARM,10,2020,102.931,75.1,0.337
ARM,11,2020,102.931,75.1,0.427
ARM,12,2020,102.931,75.1,0.322
ARM,1,2021,102.931,75.1,0.163
ARM,2,2021,102.931,75.1,0.064
ARM,3,2021,102.931,75.1,0.168
ARM,4,2021,102.931,75.1,0.1775
ARM,5,2021,102.931,75.1,0.07
ARM,6,2021,102.931,75.1,0.023
ARM,7,2021,102.931,75.1,0.031
ARM,8,2021,102.931,75.1,0.058
ARM,9,2021,102.931,75.1,0.1115
ARM,10,2021,102.931,75.1,0.122
ARM,11,2021,102.931,75.1,0.1055
ARM,12,2021,102.931,75.1,0.027
AUS,1,2020,3.202,83.4,
AUS,2,2020,3.202,83.4,
AUS,3,2020,3.202,83.4,0.01405
AUS,4,2020,3.202,83.4,0.0077
AUS,5,2020,3.202,83.4,5e-04
AUS,6,2020,3.202,83.4,5e-04
AUS,7,2020,3.202,83.4,0.0049
AUS,8,2020,3.202,83.4,0.0049
AUS,9,2020,3.202,83.4,9e-04
AUS,10,2020,3.202,83.4,5e-04
AUS,11,2020,3.202,83.4,2e-04
AUS,12,2020,3.202,83.4,3e-04
AUS,1,2021,3.202,83.4,2e-04
AUS,2,2021,3.202,83.4,1e-04
AUS,3,2021,3.202,83.4,3e-04
AUS,4,2021,3.202,83.4,4e-04
AUS,5,2021,3.202,83.4,2e-04
AUS,6,2021,3.202,83.4,2e-04
AUS,7,2021,3.202,83.4,9e-04
AUS,8,2021,3.202,83.4,0.0022
AUS,9,2021,3.202,83.4,0.0081
AUS,10,2021,3.202,83.4,0.0121
AUS,11,2021,3.202,83.4,0.00885
AUS,12,2021,3.202,83.4,0.0122
AUT,1,2020,,81.5,
AUT,2,2020,106.749,81.5,
AUT,3,2020,106.749,81.5,
AUT,4,2020,106.749,81.5,
AUT,5,2020,106.749,81.5,
AUT,6,2020,106.749,81.5,
AUT,7,2020,106.749,81.5,
AUT,8,2020,106.749,81.5,
AUT,9,2020,106.749,81.5,
AUT,10,2020,106.749,81.5,
AUT,11,2020,106.749,81.5,
AUT,12,2020,106.749,81.5,
AUT,1,2021,106.749,81.5,
AUT,2,2021,106.749,81.5,0.00805
AUT,3,2021,106.749,81.5,0.0101
AUT,4,2021,106.749,81.5,0.0084
AUT,5,2021,106.749,81.5,0.0032
AUT,6,2021,106.749,81.5,5e-04
AUT,7,2021,106.749,81.5,6e-04
AUT,8,2021,106.749,81.5,0.0026
AUT,9,2021,106.749,81.5,0.005
AUT,10,2021,106.749,81.5,0.0062
AUT,11,2021,106.749,81.5,0.02565
AUT,12,2021,106.749,81.5,0.0097
AZE,1,2020,,73,
AZE,2,2020,,73,
AZE,3,2020,119.309,73,
AZE,4,2020,119.309,73,
AZE,5,2020,119.309,73,
AZE,6,2020,119.309,73,
AZE,7,2020,119.309,73,
AZE,8,2020,119.309,73,
AZE,9,2020,119.309,73,
AZE,10,2020,119.309,73,
AZE,11,2020,119.309,73,
AZE,12,2020,119.309,73,
AZE,1,2021,119.309,73,
AZE,2,2021,119.309,73,
AZE,3,2021,119.309,73,
AZE,4,2021,119.309,73,
AZE,5,2021,119.309,73,0.0589
AZE,6,2021,119.309,73,0.008
AZE,7,2021,119.309,73,0.016
AZE,8,2021,119.309,73,0.1872
AZE,9,2021,119.309,73,0.144
AZE,10,2021,119.309,73,0.1193
AZE,11,2021,119.309,73,0.17505
AZE,12,2021,119.309,73,0.0969
BHS,1,2020,,73.9,
BHS,2,2020,,73.9,
BHS,3,2020,39.497,73.9,
BHS,4,2020,39.497,73.9,
BHS,5,2020,39.497,73.9,
BHS,6,2020,39.497,73.9,
BHS,7,2020,39.497,73.9,
BHS,8,2020,39.497,73.9,
BHS,9,2020,39.497,73.9,
BHS,10,2020,39.497,73.9,
BHS,11,2020,39.497,73.9,
BHS,12,2020,39.497,73.9,
BHS,1,2021,39.497,73.9,
BHS,2,2021,39.497,73.9,
BHS,3,2021,39.497,73.9,
BHS,4,2021,39.497,73.9,
BHS,5,2021,39.497,73.9,
BHS,6,2021,39.497,73.9,
BHS,7,2021,39.497,73.9,
BHS,8,2021,39.497,73.9,
BHS,9,2021,39.497,73.9,0.218
BHS,10,2021,39.497,73.9,0.1706
BHS,11,2021,39.497,73.9,0.0337
BHS,12,2021,39.497,73.9,0.0455
BHR,1,2020,,77.3,
BHR,2,2020,1935.907,77.3,
BHR,3,2020,1935.907,77.3,0.0166
BHR,4,2020,1935.907,77.3,0.0264
BHR,5,2020,1935.907,77.3,0.0398
BHR,6,2020,1935.907,77.3,0.06805
BHR,7,2020,1935.907,77.3,0.0519
BHR,8,2020,1935.907,77.3,0.0401
BHR,9,2020,1935.907,77.3,0.0548
BHR,10,2020,1935.907,77.3,0.0358
BHR,11,2020,1935.907,77.3,0.0176
BHR,12,2020,1935.907,77.3,0.0162
BHR,1,2021,1935.907,77.3,0.0273
BHR,2,2021,1935.907,77.3,0.0509
BHR,3,2021,1935.907,77.3,0.0433
BHR,4,2021,1935.907,77.3,0.06145
BHR,5,2021,1935.907,77.3,0.0998
BHR,6,2021,1935.907,77.3,0.07005
BHR,7,2021,1935.907,77.3,0.0078
BHR,8,2021,1935.907,77.3,0.007
BHR,9,2021,1935.907,77.3,0.00485
BHR,10,2021,1935.907,77.3,0.004
BHR,11,2021,1935.907,77.3,0.0018
BHR,12,2021,1935.907,77.3,0.0022
BGD,1,2020,,72.6,
BGD,2,2020,,72.6,
BGD,3,2020,1265.036,72.6,
BGD,4,2020,1265.036,72.6,0.1232
BGD,5,2020,1265.036,72.6,0.1437
BGD,6,2020,1265.036,72.6,0.21005
BGD,7,2020,1265.036,72.6,0.2263
BGD,8,2020,1265.036,72.6,0.2074
BGD,9,2020,1265.036,72.6,0.1225
BGD,10,2020,1265.036,72.6,0.1142
BGD,11,2020,1265.036,72.6,0.1239
BGD,12,2020,1265.036,72.6,0.1059
BGD,1,2021,1265.036,72.6,0.057
BGD,2,2021,1265.036,72.6,0.02815
BGD,3,2021,1265.036,72.6,0.0715
BGD,4,2021,1265.036,72.6,0.2043
BGD,5,2021,1265.036,72.6,0.0877
BGD,6,2021,1265.036,72.6,0.13925
BGD,7,2021,1265.036,72.6,0.2975
BGD,8,2021,1265.036,72.6,0.2192
BGD,9,2021,1265.036,72.6,0.07315
BGD,10,2021,1265.036,72.6,0.0227
BGD,11,2021,1265.036,72.6,0.0124
BGD,12,2021,1265.036,72.6,0.013
BRB,1,2020,,79.2,
BRB,2,2020,,79.2,
BRB,3,2020,664.463,79.2,
BRB,4,2020,664.463,79.2,
BRB,5,2020,664.463,79.2,
BRB,6,2020,664.463,79.2,
BRB,7,2020,664.463,79.2,
BRB,8,2020,664.463,79.2,
BRB,9,2020,664.463,79.2,
BRB,10,2020,664.463,79.2,
BRB,11,2020,664.463,79.2,
BRB,12,2020,664.463,79.2,
BRB,1,2021,664.463,79.2,
BRB,2,2021,664.463,79.2,
BRB,3,2021,664.463,79.2,
BRB,4,2021,664.463,79.2,
BRB,5,2021,664.463,79.2,
BRB,6,2021,664.463,79.2,
BRB,7,2021,664.463,79.2,
BRB,8,2021,664.463,79.2,
BRB,9,2021,664.463,79.2,
BRB,10,2021,664.463,79.2,
BRB,11,2021,664.463,79.2,
BRB,12,2021,664.463,79.2,
BLR,1,2020,,74.8,
BLR,2,2020,46.858,74.8,
BLR,3,2020,46.858,74.8,0.0045
BLR,4,2020,46.858,74.8,0.086
BLR,5,2020,46.858,74.8,0.0783
BLR,6,2020,46.858,74.8,0.0453
BLR,7,2020,46.858,74.8,0.0207
BLR,8,2020,46.858,74.8,0.0149
BLR,9,2020,46.858,74.8,0.02005
BLR,10,2020,46.858,74.8,0.0268
BLR,11,2020,46.858,74.8,0.04405
BLR,12,2020,46.858,74.8,0.0794
BLR,1,2021,46.858,74.8,0.1077
BLR,2,2021,46.858,74.8,0.0935
BLR,3,2021,46.858,74.8,0.0755
BLR,4,2021,46.858,74.8,0.0751
BLR,5,2021,46.858,74.8,0.0739
BLR,6,2021,46.858,74.8,0.0543
BLR,7,2021,46.858,74.8,0.0565
BLR,8,2021,46.858,74.8,0.0641
BLR,9,2021,46.858,74.8,0.08675
BLR,10,2021,46.858,74.8,0.0565
BLR,11,2021,46.858,74.8,0.0712
BLR,12,2021,46.858,74.8,0.0713
BEL,1,2020,,81.6,
BEL,2,2020,375.564,81.6,
BEL,3,2020,375.564,81.6,0.155
BEL,4,2020,375.564,81.6,0.185
BEL,5,2020,375.564,81.6,0.025
BEL,6,2020,375.564,81.6,0.011
BEL,7,2020,375.564,81.6,0.015
BEL,8,2020,375.564,81.6,0.031
BEL,9,2020,375.564,81.6,0.035
BEL,10,2020,375.564,81.6,0.153
BEL,11,2020,375.564,81.6,0.192
BEL,12,2020,375.564,81.6,0.08
BEL,1,2021,375.564,81.6,0.056
BEL,2,2021,375.564,81.6,0.055
BEL,3,2021,375.564,81.6,0.072
BEL,4,2021,375.564,81.6,0.092
BEL,5,2021,375.564,81.6,0.058
BEL,6,2021,375.564,81.6,0.0195
BEL,7,2021,375.564,81.6,0.021
BEL,8,2021,375.564,81.6,0.043
BEL,9,2021,375.564,81.6,0.0485
BEL,10,2021,375.564,81.6,0.067
BEL,11,2021,375.564,81.6,0.1425
BEL,12,2021,375.564,81.6,0.149
BLZ,1,2020,,74.6,
BLZ,2,2020,,74.6,
BLZ,3,2020,16.426,74.6,
BLZ,4,2020,16.426,74.6,
BLZ,5,2020,16.426,74.6,
BLZ,6,2020,16.426,74.6,
BLZ,7,2020,16.426,74.6,
BLZ,8,2020,16.426,74.6,
BLZ,9,2020,16.426,74.6,
BLZ,10,2020,16.426,74.6,
BLZ,11,2020,16.426,74.6,
BLZ,12,2020,16.426,74.6,
BLZ,1,2021,16.426,74.6,
BLZ,2,2021,16.426,74.6,
BLZ,3,2021,16.426,74.6,
BLZ,4,2021,16.426,74.6,
BLZ,5,2021,16.426,74.6,0.00555
BLZ,6,2021,16.426,74.6,0.0173
BLZ,7,2021,16.426,74.6,0.0312
BLZ,8,2021,16.426,74.6,0.0529
BLZ,9,2021,16.426,74.6,0.1094
BLZ,10,2021,16.426,74.6,0.1255
BLZ,11,2021,16.426,74.6,0.0932
BLZ,12,2021,16.426,74.6,0.045
BEN,1,2020,,61.8,
BEN,2,2020,,61.8,
BEN,3,2020,99.11,61.8,
BEN,4,2020,99.11,61.8,
BEN,5,2020,99.11,61.8,
BEN,6,2020,99.11,61.8,
BEN,7,2020,99.11,61.8,
BEN,8,2020,99.11,61.8,
BEN,9,2020,99.11,61.8,
BEN,10,2020,99.11,61.8,
BEN,11,2020,99.11,61.8,
BEN,12,2020,99.11,61.8,
BEN,1,2021,99.11,61.8,
BEN,2,2021,99.11,61.8,
BEN,3,2021,99.11,61.8,
BEN,4,2021,99.11,61.8,
BEN,5,2021,99.11,61.8,
BEN,6,2021,99.11,61.8,
BEN,7,2021,99.11,61.8,
BEN,8,2021,99.11,61.8,
BEN,9,2021,99.11,61.8,
BEN,10,2021,99.11,61.8,
BEN,11,2021,99.11,61.8,
BEN,12,2021,99.11,61.8,
BTN,1,2020,,71.8,
BTN,2,2020,,71.8,
BTN,3,2020,21.188,71.8,0.0082
BTN,4,2020,21.188,71.8,8e-04
BTN,5,2020,21.188,71.8,0.0029
BTN,6,2020,21.188,71.8,0.0051
BTN,7,2020,21.188,71.8,0.003
BTN,8,2020,21.188,71.8,0.0016
BTN,9,2020,21.188,71.8,0.0016
BTN,10,2020,21.188,71.8,0.0021
BTN,11,2020,21.188,71.8,0.0015
BTN,12,2020,21.188,71.8,0.0034
BTN,1,2021,21.188,71.8,8e-04
BTN,2,2021,21.188,71.8,2e-04
BTN,3,2021,21.188,71.8,1e-04
BTN,4,2021,21.188,71.8,0.00245
BTN,5,2021,21.188,71.8,0.0045
BTN,6,2021,21.188,71.8,0.00555
BTN,7,2021,21.188,71.8,0.0051
BTN,8,2021,21.188,71.8,0.001
BTN,9,2021,21.188,71.8,1e-04
BTN,10,2021,21.188,71.8,4e-04
BTN,11,2021,21.188,71.8,3e-04
BTN,12,2021,21.188,71.8,6e-04
BOL,1,2020,,71.5,
BOL,2,2020,,71.5,
BOL,3,2020,10.202,71.5,0.0868
BOL,4,2020,10.202,71.5,0.13785
BOL,5,2020,10.202,71.5,0.3185
BOL,6,2020,10.202,71.5,0.5021
BOL,7,2020,10.202,71.5,0.5737
BOL,8,2020,10.202,71.5,0.4717
BOL,9,2020,10.202,71.5,0.317
BOL,10,2020,10.202,71.5,0.1936
BOL,11,2020,10.202,71.5,0.11285
BOL,12,2020,10.202,71.5,0.2141
BOL,1,2021,10.202,71.5,0.4134
BOL,2,2021,10.202,71.5,0.2187
BOL,3,2021,10.202,71.5,0.1259
BOL,4,2021,10.202,71.5,0.12315
BOL,5,2021,10.202,71.5,0.1985
BOL,6,2021,10.202,71.5,0.19785
BOL,7,2021,10.202,71.5,0.1354
BOL,8,2021,10.202,71.5,0.0907
BOL,9,2021,10.202,71.5,0.0616
BOL,10,2021,10.202,71.5,0.0723
BOL,11,2021,10.202,71.5,0.1305
BOL,12,2021,10.202,71.5,0.1885
BIH,1,2020,,77.4,
BIH,2,2020,,77.4,
BIH,3,2020,68.496,77.4,
BIH,4,2020,68.496,77.4,0.0403
BIH,5,2020,68.496,77.4,0.0202
BIH,6,2020,68.496,77.4,0.05945
BIH,7,2020,68.496,77.4,0.1497
BIH,8,2020,68.496,77.4,0.1725
BIH,9,2020,68.496,77.4,0.14205
BIH,10,2020,68.496,77.4,0.2033
BIH,11,2020,68.496,77.4,0.35795
BIH,12,2020,68.496,77.4,0.2449
BIH,1,2021,68.496,77.4,0.1355
BIH,2,2021,68.496,77.4,0.1259
BIH,3,2021,68.496,77.4,0.2898
BIH,4,2021,68.496,77.4,0.25245
BIH,5,2021,68.496,77.4,0.0901
BIH,6,2021,68.496,77.4,0.0191
BIH,7,2021,68.496,77.4,0.0148
BIH,8,2021,68.496,77.4,0.0827
BIH,9,2021,68.496,77.4,0.23925
BIH,10,2021,68.496,77.4,0.2412
BIH,11,2021,68.496,77.4,0.23855
BIH,12,2021,68.496,77.4,0.1852
BWA,1,2020,,69.6,
BWA,2,2020,,69.6,
BWA,3,2020,4.044,69.6,
BWA,4,2020,4.044,69.6,0.0038
BWA,5,2020,4.044,69.6,4e-04
BWA,6,2020,4.044,69.6,0.00265
BWA,7,2020,4.044,69.6,0.0208
BWA,8,2020,4.044,69.6,0.02
BWA,9,2020,4.044,69.6,0.0162
BWA,10,2020,4.044,69.6,0.0235
BWA,11,2020,4.044,69.6,0.0299
BWA,12,2020,4.044,69.6,0.0326
BWA,1,2021,4.044,69.6,0.0568
BWA,2,2021,4.044,69.6,0.0518
BWA,3,2021,4.044,69.6,0.1076
BWA,4,2021,4.044,69.6,0.0968
BWA,5,2021,4.044,69.6,0.0684
BWA,6,2021,4.044,69.6,0.09275
BWA,7,2021,4.044,69.6,0.1605
BWA,8,2021,4.044,69.6,0.3292
BWA,9,2021,4.044,69.6,0.22715
BWA,10,2021,4.044,69.6,0.1358
BWA,11,2021,4.044,69.6,0.0659
BWA,12,2021,4.044,69.6,0.07055
BRA,1,2020,,75.9,
BRA,2,2020,25.04,75.9,
BRA,3,2020,25.04,75.9,
BRA,4,2020,25.04,75.9,
BRA,5,2020,25.04,75.9,
BRA,6,2020,25.04,75.9,
BRA,7,2020,25.04,75.9,
BRA,8,2020,25.04,75.9,
BRA,9,2020,25.04,75.9,
BRA,10,2020,25.04,75.9,
BRA,11,2020,25.04,75.9,
BRA,12,2020,25.04,75.9,
BRA,1,2021,25.04,75.9,
BRA,2,2021,25.04,75.9,
BRA,3,2021,25.04,75.9,
BRA,4,2021,25.04,75.9,
BRA,5,2021,25.04,75.9,
BRA,6,2021,25.04,75.9,
BRA,7,2021,25.04,75.9,
BRA,8,2021,25.04,75.9,
BRA,9,2021,25.04,75.9,
BRA,10,2021,25.04,75.9,
BRA,11,2021,25.04,75.9,
BRA,12,2021,25.04,75.9,
BRN,1,2020,,75.9,
BRN,2,2020,,75.9,
BRN,3,2020,81.347,75.9,
BRN,4,2020,81.347,75.9,
BRN,5,2020,81.347,75.9,
BRN,6,2020,81.347,75.9,
BRN,7,2020,81.347,75.9,
BRN,8,2020,81.347,75.9,
BRN,9,2020,81.347,75.9,
BRN,10,2020,81.347,75.9,
BRN,11,2020,81.347,75.9,
BRN,12,2020,81.347,75.9,
BRN,1,2021,81.347,75.9,
BRN,2,2021,81.347,75.9,
BRN,3,2021,81.347,75.9,
BRN,4,2021,81.347,75.9,
BRN,5,2021,81.347,75.9,
BRN,6,2021,81.347,75.9,
BRN,7,2021,81.347,75.9,
BRN,8,2021,81.347,75.9,
BRN,9,2021,81.347,75.9,
BRN,10,2021,81.347,75.9,
BRN,11,2021,81.347,75.9,
BRN,12,2021,81.347,75.9,
BGR,1,2020,,75.1,
BGR,2,2020,,75.1,
BGR,3,2020,65.18,75.1,
BGR,4,2020,65.18,75.1,0.0369
BGR,5,2020,65.18,75.1,0.0291
BGR,6,2020,65.18,75.1,0.0414
BGR,7,2020,65.18,75.1,0.0512
BGR,8,2020,65.18,75.1,0.0323
BGR,9,2020,65.18,75.1,0.0343
BGR,10,2020,65.18,75.1,0.1377
BGR,11,2020,65.18,75.1,0.3767
BGR,12,2020,65.18,75.1,0.33
BGR,1,2021,65.18,75.1,0.0695
BGR,2,2021,65.18,75.1,0.0888
BGR,3,2021,65.18,75.1,0.2098
BGR,4,2021,65.18,75.1,0.1659
BGR,5,2021,65.18,75.1,0.0504
BGR,6,2021,65.18,75.1,0.00955
BGR,7,2021,65.18,75.1,0.0054
BGR,8,2021,65.18,75.1,0.0453
BGR,9,2021,65.18,75.1,0.07615
BGR,10,2021,65.18,75.1,0.1397
BGR,11,2021,65.18,75.1,0.09185
BGR,12,2021,65.18,75.1,0.0553
BFA,1,2020,,61.6,
BFA,2,2020,,61.6,
BFA,3,2020,70.151,61.6,
BFA,4,2020,70.151,61.6,
BFA,5,2020,70.151,61.6,
BFA,6,2020,70.151,61.6,
BFA,7,2020,70.151,61.6,
BFA,8,2020,70.151,61.6,
BFA,9,2020,70.151,61.6,
BFA,10,2020,70.151,61.6,
BFA,11,2020,70.151,61.6,
BFA,12,2020,70.151,61.6,
BFA,1,2021,70.151,61.6,
BFA,2,2021,70.151,61.6,
BFA,3,2021,70.151,61.6,
BFA,4,2021,70.151,61.6,
BFA,5,2021,70.151,61.6,
BFA,6,2021,70.151,61.6,
BFA,7,2021,70.151,61.6,
BFA,8,2021,70.151,61.6,
BFA,9,2021,70.151,61.6,
BFA,10,2021,70.151,61.6,
BFA,11,2021,70.151,61.6,
BFA,12,2021,70.151,61.6,
BDI,1,2020,,61.6,
BDI,2,2020,,61.6,
BDI,3,2020,423.062,61.6,
BDI,4,2020,423.062,61.6,
BDI,5,2020,423.062,61.6,
BDI,6,2020,423.062,61.6,
BDI,7,2020,423.062,61.6,
BDI,8,2020,423.062,61.6,
BDI,9,2020,423.062,61.6,
BDI,10,2020,423.062,61.6,
BDI,11,2020,423.062,61.6,
BDI,12,2020,423.062,61.6,
BDI,1,2021,423.062,61.6,
BDI,2,2021,423.062,61.6,
BDI,3,2021,423.062,61.6,
BDI,4,2021,423.062,61.6,
BDI,5,2021,423.062,61.6,
BDI,6,2021,423.062,61.6,
BDI,7,2021,423.062,61.6,
BDI,8,2021,423.062,61.6,
BDI,9,2021,423.062,61.6,
BDI,10,2021,423.062,61.6,
BDI,11,2021,423.062,61.6,
BDI,12,2021,423.062,61.6,
CIV,1,2020,,57.8,
CIV,2,2020,,57.8,
CIV,3,2020,76.399,57.8,
CIV,4,2020,76.399,57.8,0.1067
CIV,5,2020,76.399,57.8,0.099
CIV,6,2020,76.399,57.8,0.2321
CIV,7,2020,76.399,57.8,0.1563
CIV,8,2020,76.399,57.8,0.0694
CIV,9,2020,76.399,57.8,0.0408
CIV,10,2020,76.399,57.8,0.0347
CIV,11,2020,76.399,57.8,0.02645
CIV,12,2020,76.399,57.8,0.0241
CIV,1,2021,76.399,57.8,0.0724
CIV,2,2021,76.399,57.8,0.0559
CIV,3,2021,76.399,57.8,0.1187
CIV,4,2021,76.399,57.8,0.0224
CIV,5,2021,76.399,57.8,0.0235
CIV,6,2021,76.399,57.8,0.01595
CIV,7,2021,76.399,57.8,0.0235
CIV,8,2021,76.399,57.8,0.0433
CIV,9,2021,76.399,57.8,0.0398
CIV,10,2021,76.399,57.8,0.0143
CIV,11,2021,76.399,57.8,0.007
CIV,12,2021,76.399,57.8,0.0091
CPV,1,2020,,73,
CPV,2,2020,,73,
CPV,3,2020,135.58,73,
CPV,4,2020,135.58,73,
CPV,5,2020,135.58,73,
CPV,6,2020,135.58,73,0.11665
CPV,7,2020,135.58,73,0.10915
CPV,8,2020,135.58,73,0.13725
CPV,9,2020,135.58,73,0.15985
CPV,10,2020,135.58,73,0.1801
CPV,11,2020,135.58,73,0.1558
CPV,12,2020,135.58,73,0.1323
CPV,1,2021,135.58,73,
CPV,2,2021,135.58,73,
CPV,3,2021,135.58,73,
