iso3,year,age,sex,val
EST,2008,75,Female,1321.57
EST,2008,80,Male,992.0149
EST,2008,80,Female,1781.418
EST,2008,85,Male,747.5006
EST,2008,85,Female,2563.628
EST,2009,0,Male,42.79478
EST,2009,0,Female,32.83098
EST,2009,5,Male,6.296198
EST,2009,5,Female,4.798116
EST,2009,10,Male,7.640982
EST,2009,10,Female,4.263193
EST,2009,15,Male,21.10943
EST,2009,15,Female,7.073704
EST,2009,20,Male,78.17326
EST,2009,20,Female,28.57484
EST,2009,25,Male,136.9975
EST,2009,25,Female,25.03828
EST,2009,30,Male,140.7534
EST,2009,30,Female,20.06138
EST,2009,35,Male,129.8729
EST,2009,35,Female,53.0074
EST,2009,40,Male,171.778
EST,2009,40,Female,62.99444
EST,2009,45,Male,325.3807
EST,2009,45,Female,122.3948
EST,2009,50,Male,534.0058
EST,2009,50,Female,187.8325
EST,2009,55,Male,710.9808
EST,2009,55,Female,269.6726
EST,2009,60,Male,774.1652
EST,2009,60,Female,359.9835
EST,2009,65,Male,892.6886
EST,2009,65,Female,475.3089
EST,2009,70,Male,1188.986
EST,2009,70,Female,874.0779
EST,2009,75,Male,1128.537
EST,2009,75,Female,1230.226
EST,2009,80,Male,999.7332
EST,2009,80,Female,1779.466
EST,2009,85,Male,773.6854
EST,2009,85,Female,2602.392
EST,2010,0,Male,39.24941
EST,2010,0,Female,30.17402
EST,2010,5,Male,6.166797
EST,2010,5,Female,4.700244
EST,2010,10,Male,6.497152
EST,2010,10,Female,4.469241
EST,2010,15,Male,29.48369
EST,2010,15,Female,7.11412
EST,2010,20,Male,63.44255
EST,2010,20,Female,12.09496
EST,2010,25,Male,103.1829
EST,2010,25,Female,23.04263
EST,2010,30,Male,117.9824
EST,2010,30,Female,24.91197
EST,2010,35,Male,134.4928
EST,2010,35,Female,38.46086
EST,2010,40,Male,148.0495
EST,2010,40,Female,55.09773
EST,2010,45,Male,293.1645
EST,2010,45,Female,99.01873
EST,2010,50,Male,434.3714
EST,2010,50,Female,172.3386
EST,2010,55,Male,627.4072
EST,2010,55,Female,239.2062
EST,2010,60,Male,770.0982
EST,2010,60,Female,376.5621
EST,2010,65,Male,795.6666
EST,2010,65,Female,494.5217
EST,2010,70,Male,1184.487
EST,2010,70,Female,831.1462
EST,2010,75,Male,1142.351
EST,2010,75,Female,1240.587
EST,2010,80,Male,1057.93
EST,2010,80,Female,1748.532
EST,2010,85,Male,790.5061
EST,2010,85,Female,2622.019
EST,2011,0,Male,35.80108
EST,2011,0,Female,27.54012
EST,2011,5,Male,6.043301
EST,2011,5,Female,4.575054
EST,2011,10,Male,6.344114
EST,2011,10,Female,3.962224
EST,2011,15,Male,18.47234
EST,2011,15,Female,12.242
EST,2011,20,Male,66.70667
EST,2011,20,Female,13.97867
EST,2011,25,Male,113.4554
EST,2011,25,Female,24.34567
EST,2011,30,Male,133.9606
EST,2011,30,Female,26.00121
EST,2011,35,Male,115.2529
EST,2011,35,Female,47.99576
EST,2011,40,Male,185.3602
EST,2011,40,Female,66.99317
EST,2011,45,Male,289.5446
EST,2011,45,Female,109.4889
EST,2011,50,Male,423.1203
EST,2011,50,Female,161.4896
EST,2011,55,Male,617.1574
EST,2011,55,Female,227.3651
EST,2011,60,Male,736.0097
EST,2011,60,Female,322.9709
EST,2011,65,Male,846.4659
EST,2011,65,Female,440.4312
EST,2011,70,Male,1015.015
EST,2011,70,Female,781.8849
EST,2011,75,Male,1029.322
EST,2011,75,Female,1148.064
EST,2011,80,Male,1015.126
EST,2011,80,Female,1621.593
EST,2011,85,Male,836.3653
EST,2011,85,Female,2742.643
EST,2012,0,Male,32.56156
EST,2012,0,Female,25.15524
EST,2012,5,Male,5.904025
EST,2012,5,Female,4.501008
EST,2012,10,Male,6.028119
EST,2012,10,Female,3.874668
EST,2012,15,Male,18.30974
EST,2012,15,Female,8.120216
EST,2012,20,Male,63.55431
EST,2012,20,Female,17.64477
EST,2012,25,Male,120.3683
EST,2012,25,Female,25.37338
EST,2012,30,Male,125.276
EST,2012,30,Female,26.91728
EST,2012,35,Male,139.8282
EST,2012,35,Female,37.50876
EST,2012,40,Male,196.2658
EST,2012,40,Female,58.91943
EST,2012,45,Male,261.4004
EST,2012,45,Female,100.4938
EST,2012,50,Male,429.7391
EST,2012,50,Female,139.8049
EST,2012,55,Male,566.2564
EST,2012,55,Female,248.2705
EST,2012,60,Male,790.7008
EST,2012,60,Female,342.8588
EST,2012,65,Male,836.0988
EST,2012,65,Female,445.3469
EST,2012,70,Male,1012.02
EST,2012,70,Female,725.0284
EST,2012,75,Male,1097.917
EST,2012,75,Female,1109.692
EST,2012,80,Male,1008.651
EST,2012,80,Female,1645.279
EST,2012,85,Male,924.2489
EST,2012,85,Female,2890.014
EST,2013,0,Male,29.80928
EST,2013,0,Female,22.99776
EST,2013,5,Male,5.79439
EST,2013,5,Female,4.405957
EST,2013,10,Male,5.018959
EST,2013,10,Female,4.657984
EST,2013,15,Male,16.19437
EST,2013,15,Female,8.074109
EST,2013,20,Male,51.97803
EST,2013,20,Female,8.879421
EST,2013,25,Male,63.61725
EST,2013,25,Female,24.70895
EST,2013,30,Male,119.2815
EST,2013,30,Female,30.1848
EST,2013,35,Male,123.63
EST,2013,35,Female,39.33204
EST,2013,40,Male,159.3409
EST,2013,40,Female,51.10309
EST,2013,45,Male,224.0173
EST,2013,45,Female,76.35599
EST,2013,50,Male,366.3676
EST,2013,50,Female,162.7624
EST,2013,55,Male,541.6751
EST,2013,55,Female,259.8486
EST,2013,60,Male,804.73
EST,2013,60,Female,343.2315
EST,2013,65,Male,831.4138
EST,2013,65,Female,416.121
EST,2013,70,Male,947.3683
EST,2013,70,Female,697.2875
EST,2013,75,Male,1113.844
EST,2013,75,Female,1171.104
EST,2013,80,Male,977.7106
EST,2013,80,Female,1526.634
EST,2013,85,Male,984.1333
EST,2013,85,Female,3212.909
EST,2014,0,Male,27.31165
EST,2014,0,Female,21.02818
EST,2014,5,Male,5.692077
EST,2014,5,Female,4.272276
EST,2014,10,Male,5.142747
EST,2014,10,Female,4.449202
EST,2014,15,Male,19.88724
EST,2014,15,Female,8.930993
EST,2014,20,Male,51.62787
EST,2014,20,Female,13.97802
EST,2014,25,Male,83.75485
EST,2014,25,Female,21.56006
EST,2014,30,Male,103.6546
EST,2014,30,Female,41.18871
EST,2014,35,Male,114.45
EST,2014,35,Female,37.98652
EST,2014,40,Male,156.5394
EST,2014,40,Female,43.00294
EST,2014,45,Male,247.9921
EST,2014,45,Female,78.15321
EST,2014,50,Male,370.4979
EST,2014,50,Female,147.8623
EST,2014,55,Male,581.9661
EST,2014,55,Female,231.2767
EST,2014,60,Male,796.9005
EST,2014,60,Female,326.6476
EST,2014,65,Male,838.2684
EST,2014,65,Female,456.4272
EST,2014,70,Male,925.9919
EST,2014,70,Female,663.9798
EST,2014,75,Male,1067.661
EST,2014,75,Female,1142.921
EST,2014,80,Male,966.8614
EST,2014,80,Female,1575.235
EST,2014,85,Male,1117.049
EST,2014,85,Female,3206.769
EST,2015,0,Male,25.09683
EST,2015,0,Female,19.36956
EST,2015,5,Male,5.504567
EST,2015,5,Female,4.156309
EST,2015,10,Male,5.265214
EST,2015,10,Female,4.253239
EST,2015,15,Male,20.39129
EST,2015,15,Female,9.732639
EST,2015,20,Male,27.03174
EST,2015,20,Female,6.979997
EST,2015,25,Male,61.77631
EST,2015,25,Female,23.23805
EST,2015,30,Male,118.127
EST,2015,30,Female,26.11329
EST,2015,35,Male,112.693
EST,2015,35,Female,32.81814
EST,2015,40,Male,152.6898
EST,2015,40,Female,61.73271
EST,2015,45,Male,210.634
EST,2015,45,Female,75.00867
EST,2015,50,Male,345.6862
EST,2015,50,Female,139.4533
EST,2015,55,Male,550.262
EST,2015,55,Female,220.7742
EST,2015,60,Male,714.4086
EST,2015,60,Female,348.2725
EST,2015,65,Male,836.9388
EST,2015,65,Female,443.006
EST,2015,70,Male,919.3976
EST,2015,70,Female,645.3363
EST,2015,75,Male,1106.064
EST,2015,75,Female,1115.223
EST,2015,80,Male,972.9014
EST,2015,80,Female,1523.945
EST,2015,85,Male,1027.939
EST,2015,85,Female,3325.213
EST,2016,0,Male,23.1713
EST,2016,0,Female,17.80832
EST,2016,5,Male,5.290116
EST,2016,5,Female,3.935572
EST,2016,10,Male,5.354545
EST,2016,10,Female,4.093436
EST,2016,15,Male,13.34038
EST,2016,15,Female,15.43543
EST,2016,20,Male,40.05511
EST,2016,20,Female,21.12541
EST,2016,25,Male,61.35867
EST,2016,25,Female,23.04548
EST,2016,30,Male,91.69582
EST,2016,30,Female,38.31668
EST,2016,35,Male,110.2941
EST,2016,35,Female,48.59595
EST,2016,40,Male,151.98
EST,2016,40,Female,46.33144
EST,2016,45,Male,206.1882
EST,2016,45,Female,72.22422
EST,2016,50,Male,353.7467
EST,2016,50,Female,129.2429
EST,2016,55,Male,552.2141
EST,2016,55,Female,230.3675
EST,2016,60,Male,756.9524
EST,2016,60,Female,330.5115
EST,2016,65,Male,850.6705
EST,2016,65,Female,429.9085
EST,2016,70,Male,882.7774
EST,2016,70,Female,619.5443
EST,2016,75,Male,1088.914
EST,2016,75,Female,1022.25
EST,2016,80,Male,1012.263
EST,2016,80,Female,1535.059
EST,2016,85,Male,1163.292
EST,2016,85,Female,3523.528
EST,2017,0,Male,21.43184
EST,2017,0,Female,16.43102
EST,2017,5,Male,4.983215
EST,2017,5,Female,3.707554
EST,2017,10,Male,5.155314
EST,2017,10,Female,4.221526
EST,2017,15,Male,14.00524
EST,2017,15,Female,7.001535
EST,2017,20,Male,26.00705
EST,2017,20,Female,11.00209
EST,2017,25,Male,59.0133
EST,2017,25,Female,13.00392
EST,2017,30,Male,83.01677
EST,2017,30,Female,24.00375
EST,2017,35,Male,105.0189
EST,2017,35,Female,22.00345
EST,2017,40,Male,151.0256
EST,2017,40,Female,46.0049
EST,2017,45,Male,202.032
EST,2017,45,Female,76.00455
EST,2017,50,Male,304.0456
EST,2017,50,Female,129.0047
EST,2017,55,Male,500.0724
EST,2017,55,Female,194.0048
EST,2017,60,Male,745.1057
EST,2017,60,Female,342.0051
EST,2017,65,Male,910.1276
EST,2017,65,Female,464.0044
EST,2017,70,Male,843.1177
EST,2017,70,Female,537.0039
EST,2017,75,Male,1090.151
EST,2017,75,Female,1070.004
EST,2017,80,Male,986.1363
EST,2017,80,Female,1546.003
EST,2017,85,Male,1228.088
EST,2017,85,Female,3642.83
EST,2018,0,Male,19.85115
EST,2018,0,Female,15.21262
EST,2018,5,Male,4.604395
EST,2018,5,Female,3.499702
EST,2018,10,Male,5.246378
EST,2018,10,Female,4.046427
EST,2018,15,Male,19.00567
EST,2018,15,Female,7.001943
EST,2018,20,Male,14.00525
EST,2018,20,Female,4.002508
EST,2018,25,Male,42.01053
EST,2018,25,Female,14.00379
EST,2018,30,Male,66.01411
EST,2018,30,Female,24.00396
EST,2018,35,Male,91.01698
EST,2018,35,Female,37.00375
EST,2018,40,Male,135.0232
EST,2018,40,Female,47.00453
EST,2018,45,Male,219.0343
EST,2018,45,Female,67.00457
EST,2018,50,Male,313.0464
EST,2018,50,Female,123.0042
EST,2018,55,Male,574.0821
EST,2018,55,Female,191.0047
EST,2018,60,Male,735.1037
EST,2018,60,Female,297.0049
EST,2018,65,Male,897.1249
EST,2018,65,Female,529.0045
EST,2018,70,Male,882.122
EST,2018,70,Female,612.0037
EST,2018,75,Male,1031.142
EST,2018,75,Female,1026.004
EST,2018,80,Male,972.1334
EST,2018,80,Female,1529.003
EST,2018,85,Male,1313.842
EST,2018,85,Female,3731.984
EST,2019,0,Male,18.45347
EST,2019,0,Female,14.11742
EST,2019,5,Male,4.290764
EST,2019,5,Female,3.245684
EST,2019,10,Male,5.314186
EST,2019,10,Female,3.943586
EST,2019,15,Male,13.01042
EST,2019,15,Female,8.002916
EST,2019,20,Male,20.0144
EST,2019,20,Female,10.00367
EST,2019,25,Male,41.02778
EST,2019,25,Female,15.00546
EST,2019,30,Male,55.03609
EST,2019,30,Female,28.00719
EST,2019,35,Male,70.04397
EST,2019,35,Female,28.00723
EST,2019,40,Male,121.0726
EST,2019,40,Female,55.0113
EST,2019,45,Male,202.1181
EST,2019,45,Female,79.01459
EST,2019,50,Male,299.1715
EST,2019,50,Female,115.0183
EST,2019,55,Male,497.2831
EST,2019,55,Female,183.0273
EST,2019,60,Male,681.386
EST,2019,60,Female,285.0402
EST,2019,65,Male,935.5281
EST,2019,65,Female,430.0581
EST,2019,70,Male,913.5146
EST,2019,70,Female,619.0803
EST,2019,75,Male,973.548
EST,2019,75,Female,961.1232
EST,2019,80,Male,1000.562
EST,2019,80,Female,1540.194
EST,2019,85,Male,1272.715
EST,2019,85,Female,3684.459
ETH,2000,0,Male,215249.8
ETH,2000,0,Female,177740.9
ETH,2000,5,Male,30341.96
ETH,2000,5,Female,28855.98
ETH,2000,10,Male,12552.79
ETH,2000,10,Female,10477.79
ETH,2000,15,Male,12492.66
ETH,2000,15,Female,8758.549
ETH,2000,20,Male,15308.19
ETH,2000,20,Female,12955.73
ETH,2000,25,Male,13771.49
ETH,2000,25,Female,17495.14
ETH,2000,30,Male,14016.54
ETH,2000,30,Female,18812.49
ETH,2000,35,Male,15377.38
ETH,2000,35,Female,17587.73
ETH,2000,40,Male,17337.83
ETH,2000,40,Female,17532.96
ETH,2000,45,Male,17928.73
ETH,2000,45,Female,17397.9
ETH,2000,50,Male,19944.24
ETH,2000,50,Female,19874.65
ETH,2000,55,Male,21289.72
ETH,2000,55,Female,19574.39
ETH,2000,60,Male,22835.06
ETH,2000,60,Female,19567.77
ETH,2000,65,Male,25522.03
ETH,2000,65,Female,20649.1
ETH,2000,70,Male,20645.67
ETH,2000,70,Female,19247.75
ETH,2000,75,Male,18940.81
ETH,2000,75,Female,17795.89
ETH,2000,80,Male,15348.63
ETH,2000,80,Female,11432.37
ETH,2000,85,Male,8820.419
ETH,2000,85,Female,8120.104
ETH,2001,0,Male,209134.9
ETH,2001,0,Female,172320.3
ETH,2001,5,Male,29307.43
ETH,2001,5,Female,27879.8
ETH,2001,10,Male,12447.53
ETH,2001,10,Female,10129.67
ETH,2001,15,Male,7859.697
ETH,2001,15,Female,6867.209
ETH,2001,20,Male,8319.929
ETH,2001,20,Female,11205.06
ETH,2001,25,Male,8939.907
ETH,2001,25,Female,16474.96
ETH,2001,30,Male,11007.74
ETH,2001,30,Female,18073.89
ETH,2001,35,Male,13466.3
ETH,2001,35,Female,17213.14
ETH,2001,40,Male,16000.71
ETH,2001,40,Female,16867.8
ETH,2001,45,Male,16930.23
ETH,2001,45,Female,16715.57
ETH,2001,50,Male,18790.4
ETH,2001,50,Female,18892.29
ETH,2001,55,Male,20245.76
ETH,2001,55,Female,18926.64
ETH,2001,60,Male,21916.29
ETH,2001,60,Female,18923.77
ETH,2001,65,Male,24598.34
ETH,2001,65,Female,19958.69
ETH,2001,70,Male,21093.54
ETH,2001,70,Female,19321.66
ETH,2001,75,Male,18204.18
ETH,2001,75,Female,17550.72
ETH,2001,80,Male,15314.77
ETH,2001,80,Female,12101.45
ETH,2001,85,Male,10110.74
ETH,2001,85,Female,8747.133
ETH,2002,0,Male,201882.1
ETH,2002,0,Female,165756.5
ETH,2002,5,Male,28340.72
ETH,2002,5,Female,26930.83
ETH,2002,10,Male,12257.47
ETH,2002,10,Female,10010.56
ETH,2002,15,Male,7767.038
ETH,2002,15,Female,6750.442
ETH,2002,20,Male,8369.473
ETH,2002,20,Female,10746.81
ETH,2002,25,Male,8821.702
ETH,2002,25,Female,16089.42
ETH,2002,30,Male,10975.16
ETH,2002,30,Female,17862.17
ETH,2002,35,Male,13370.21
ETH,2002,35,Female,17364.23
ETH,2002,40,Male,15746.19
ETH,2002,40,Female,16486.29
ETH,2002,45,Male,16774.3
ETH,2002,45,Female,16540.03
ETH,2002,50,Male,18253.47
ETH,2002,50,Female,18030.64
ETH,2002,55,Male,19759.52
ETH,2002,55,Female,18601.75
ETH,2002,60,Male,21626.68
ETH,2002,60,Female,18643.45
ETH,2002,65,Male,23727.84
ETH,2002,65,Female,19391
ETH,2002,70,Male,22111.19
ETH,2002,70,Female,19758.88
ETH,2002,75,Male,17481
ETH,2002,75,Female,17210.62
ETH,2002,80,Male,15178.59
ETH,2002,80,Female,12833.99
ETH,2002,85,Male,11104.27
ETH,2002,85,Female,9116.52
ETH,2003,0,Male,193881.9
ETH,2003,0,Female,158588.3
ETH,2003,5,Male,27375.03
ETH,2003,5,Female,25957.77
ETH,2003,10,Male,12025.34
ETH,2003,10,Female,9870.902
ETH,2003,15,Male,7745.897
ETH,2003,15,Female,6725.065
ETH,2003,20,Male,8342.79
ETH,2003,20,Female,10288.26
ETH,2003,25,Male,8613.228
ETH,2003,25,Female,15548.68
ETH,2003,30,Male,10867.14
ETH,2003,30,Female,17543.54
ETH,2003,35,Male,13240.27
ETH,2003,35,Female,17494.72
ETH,2003,40,Male,15438.81
ETH,2003,40,Female,16136.64
ETH,2003,45,Male,16666.11
ETH,2003,45,Female,16467.05
ETH,2003,50,Male,17882.29
ETH,2003,50,Female,17234.46
ETH,2003,55,Male,19436.63
ETH,2003,55,Female,18365.17
ETH,2003,60,Male,21628.28
ETH,2003,60,Female,18574.3
ETH,2003,65,Male,22948.82
ETH,2003,65,Female,18933.7
ETH,2003,70,Male,23244
ETH,2003,70,Female,20296.52
ETH,2003,75,Male,16953.87
ETH,2003,75,Female,16935.42
ETH,2003,80,Male,14897.58
ETH,2003,80,Female,13441.14
ETH,2003,85,Male,11592.32
ETH,2003,85,Female,9274.248
ETH,2004,0,Male,185598.1
ETH,2004,0,Female,150966.7
ETH,2004,5,Male,26240.56
ETH,2004,5,Female,24714.61
ETH,2004,10,Male,11971.18
ETH,2004,10,Female,9866.927
ETH,2004,15,Male,7688.36
ETH,2004,15,Female,6685.235
ETH,2004,20,Male,8167.58
ETH,2004,20,Female,9709.02
ETH,2004,25,Male,8325.858
ETH,2004,25,Female,14730.23
ETH,2004,30,Male,10591.78
ETH,2004,30,Female,16996.26
ETH,2004,35,Male,12965.65
ETH,2004,35,Female,17337.89
ETH,2004,40,Male,14986.61
ETH,2004,40,Female,15755.55
ETH,2004,45,Male,16366.23
ETH,2004,45,Female,16218.95
ETH,2004,50,Male,17467.48
ETH,2004,50,Female,16505.13
ETH,2004,55,Male,19019.92
ETH,2004,55,Female,17928.35
ETH,2004,60,Male,21592.77
ETH,2004,60,Female,18535.01
ETH,2004,65,Male,22313.54
ETH,2004,65,Female,18603.17
ETH,2004,70,Male,23953.64
ETH,2004,70,Female,20641.19
ETH,2004,75,Male,16837.31
ETH,2004,75,Female,16872.71
ETH,2004,80,Male,14412.27
ETH,2004,80,Female,13735.26
ETH,2004,85,Male,11417.37
ETH,2004,85,Female,9251.982
ETH,2005,0,Male,176694.5
ETH,2005,0,Female,143288.3
ETH,2005,5,Male,24797.21
ETH,2005,5,Female,23376.56
ETH,2005,10,Male,11858.56
ETH,2005,10,Female,9760.424
ETH,2005,15,Male,7782.033
ETH,2005,15,Female,6741.449
ETH,2005,20,Male,7995.483
ETH,2005,20,Female,9073.069
ETH,2005,25,Male,8103.519
ETH,2005,25,Female,13658.01
ETH,2005,30,Male,10212.32
ETH,2005,30,Female,16152.8
ETH,2005,35,Male,12562.19
ETH,2005,35,Female,16761.4
ETH,2005,40,Male,14425.25
ETH,2005,40,Female,15267.75
ETH,2005,45,Male,15791.21
ETH,2005,45,Female,15616.71
ETH,2005,50,Male,16894.21
ETH,2005,50,Female,15664.87
ETH,2005,55,Male,18456.12
ETH,2005,55,Female,17251.58
ETH,2005,60,Male,21343.1
ETH,2005,60,Female,18339.36
ETH,2005,65,Male,21835.99
ETH,2005,65,Female,18340.36
ETH,2005,70,Male,24031.7
ETH,2005,70,Female,20640.37
ETH,2005,75,Male,17179.51
ETH,2005,75,Female,17014.33
ETH,2005,80,Male,13757.52
ETH,2005,80,Female,13670.77
ETH,2005,85,Male,10524.41
ETH,2005,85,Female,8983.765
ETH,2006,0,Male,168272.5
ETH,2006,0,Female,136143.8
ETH,2006,5,Male,23209.79
ETH,2006,5,Female,21875.6
ETH,2006,10,Male,11723.73
ETH,2006,10,Female,9568.823
ETH,2006,15,Male,7962.898
ETH,2006,15,Female,6817.581
ETH,2006,20,Male,7929.524
ETH,2006,20,Female,8476.489
ETH,2006,25,Male,7974.876
ETH,2006,25,Female,12406.11
ETH,2006,30,Male,9747.629
ETH,2006,30,Female,14955.45
ETH,2006,35,Male,12031
ETH,2006,35,Female,15754.15
ETH,2006,40,Male,13787.29
ETH,2006,40,Female,14658.49
ETH,2006,45,Male,15012.46
ETH,2006,45,Female,14762.4
ETH,2006,50,Male,16329.34
ETH,2006,50,Female,14870.73
ETH,2006,55,Male,17878.45
ETH,2006,55,Female,16367.97
ETH,2006,60,Male,20988.41
ETH,2006,60,Female,18010.76
ETH,2006,65,Male,21519.12
ETH,2006,65,Female,18047.55
ETH,2006,70,Male,23667.1
ETH,2006,70,Female,20297.42
ETH,2006,75,Male,18384.42
ETH,2006,75,Female,17495.94
ETH,2006,80,Male,13656.02
ETH,2006,80,Female,13791.48
ETH,2006,85,Male,11422.88
ETH,2006,85,Female,10050.02
ETH,2007,0,Male,160455.1
ETH,2007,0,Female,129330.6
ETH,2007,5,Male,21592.54
ETH,2007,5,Female,20362.87
ETH,2007,10,Male,11551.64
ETH,2007,10,Female,9357.748
ETH,2007,15,Male,8015.107
ETH,2007,15,Female,6776.272
ETH,2007,20,Male,7768.364
ETH,2007,20,Female,7795.012
ETH,2007,25,Male,7794.531
ETH,2007,25,Female,11022.6
ETH,2007,30,Male,9114.708
ETH,2007,30,Female,13358.29
ETH,2007,35,Male,11305.54
ETH,2007,35,Female,14300.87
ETH,2007,40,Male,12931.46
ETH,2007,40,Female,13698.49
ETH,2007,45,Male,13920.95
ETH,2007,45,Female,13557.44
ETH,2007,50,Male,15599.29
ETH,2007,50,Female,14019.92
ETH,2007,55,Male,17123.85
ETH,2007,55,Female,15140.22
ETH,2007,60,Male,20443.03
ETH,2007,60,Female,17528.55
ETH,2007,65,Male,21262.68
ETH,2007,65,Female,17715.15
ETH,2007,70,Male,22920.17
ETH,2007,70,Female,19725.75
ETH,2007,75,Male,19574.24
ETH,2007,75,Female,17973.94
ETH,2007,80,Male,13600
ETH,2007,80,Female,13774.14
ETH,2007,85,Male,11896.14
ETH,2007,85,Female,10849.33
ETH,2008,0,Male,153291.2
ETH,2008,0,Female,122865.5
ETH,2008,5,Male,19962.99
ETH,2008,5,Female,18784.94
ETH,2008,10,Male,11333.35
ETH,2008,10,Female,9080.155
ETH,2008,15,Male,8064.543
ETH,2008,15,Female,6701.847
ETH,2008,20,Male,7565.507
ETH,2008,20,Female,7167.677
ETH,2008,25,Male,7640.987
ETH,2008,25,Female,9832.346
ETH,2008,30,Male,8552.618
ETH,2008,30,Female,11854.17
ETH,2008,35,Male,10664.12
ETH,2008,35,Female,12919.54
ETH,2008,40,Male,12196.72
ETH,2008,40,Female,12719.27
ETH,2008,45,Male,12912.56
ETH,2008,45,Female,12415.37
ETH,2008,50,Male,14938.18
ETH,2008,50,Female,13260.32
ETH,2008,55,Male,16479.17
ETH,2008,55,Female,14009.41
ETH,2008,60,Male,19962.86
ETH,2008,60,Female,17064.53
ETH,2008,65,Male,21181.07
ETH,2008,65,Female,17496.37
ETH,2008,70,Male,22262.42
ETH,2008,70,Female,19235.5
ETH,2008,75,Male,20499.08
ETH,2008,75,Female,18403.9
ETH,2008,80,Male,13966.09
ETH,2008,80,Female,13904.56
ETH,2008,85,Male,11867.68
ETH,2008,85,Female,11292.69
ETH,2009,0,Male,146858.5
ETH,2009,0,Female,117061.7
ETH,2009,5,Male,18377.24
ETH,2009,5,Female,17166.41
ETH,2009,10,Male,11084.68
ETH,2009,10,Female,8804.649
ETH,2009,15,Male,8209.13
ETH,2009,15,Female,6655.042
ETH,2009,20,Male,7611.054
ETH,2009,20,Female,6694.284
ETH,2009,25,Male,7631.464
ETH,2009,25,Female,8891.819
ETH,2009,30,Male,8203.581
ETH,2009,30,Female,10629.78
ETH,2009,35,Male,10186
ETH,2009,35,Female,11796.26
ETH,2009,40,Male,11664.89
ETH,2009,40,Female,11836.99
ETH,2009,45,Male,12163.51
ETH,2009,45,Female,11548.17
ETH,2009,50,Male,14366.69
ETH,2009,50,Female,12615.65
ETH,2009,55,Male,16002.99
ETH,2009,55,Female,13189.72
ETH,2009,60,Male,19615.4
ETH,2009,60,Female,16640.64
ETH,2009,65,Male,21245.71
ETH,2009,65,Female,17461.41
ETH,2009,70,Male,21994.82
ETH,2009,70,Female,19058.65
ETH,2009,75,Male,21023.61
ETH,2009,75,Female,18756.79
ETH,2009,80,Male,14889.41
ETH,2009,80,Female,14369.55
ETH,2009,85,Male,11439.03
ETH,2009,85,Female,11402.68
ETH,2010,0,Male,140766.7
ETH,2010,0,Female,111791.6
ETH,2010,5,Male,16792.34
ETH,2010,5,Female,15726.65
ETH,2010,10,Male,10894.51
ETH,2010,10,Female,8543.259
ETH,2010,15,Male,8100.943
ETH,2010,15,Female,6449.407
ETH,2010,20,Male,7428.972
ETH,2010,20,Female,6254.78
ETH,2010,25,Male,7413.935
ETH,2010,25,Female,8031.912
ETH,2010,30,Male,7829.409
ETH,2010,30,Female,9547.21
ETH,2010,35,Male,9646.98
ETH,2010,35,Female,10774.56
ETH,2010,40,Male,11152.94
ETH,2010,40,Female,10949.56
ETH,2010,45,Male,11576.46
ETH,2010,45,Female,10851.22
ETH,2010,50,Male,13773.37
ETH,2010,50,Female,11950.64
ETH,2010,55,Male,15587.55
ETH,2010,55,Female,12572.87
ETH,2010,60,Male,19324.9
ETH,2010,60,Female,16207.13
ETH,2010,65,Male,21344.48
ETH,2010,65,Female,17551.13
ETH,2010,70,Male,22096.62
ETH,2010,70,Female,19199.92
ETH,2010,75,Male,21215.11
ETH,2010,75,Female,19053.82
ETH,2010,80,Male,16092.52
ETH,2010,80,Female,15079.44
ETH,2010,85,Male,10798.14
ETH,2010,85,Female,11246.92
ETH,2011,0,Male,134930.5
ETH,2011,0,Female,106986.6
ETH,2011,5,Male,15409.96
ETH,2011,5,Female,14463.2
ETH,2011,10,Male,10546.26
ETH,2011,10,Female,8148.875
ETH,2011,15,Male,7961.101
ETH,2011,15,Female,6225.815
ETH,2011,20,Male,7385.58
ETH,2011,20,Female,5957.02
ETH,2011,25,Male,7258.35
ETH,2011,25,Female,7359.864
ETH,2011,30,Male,7599.914
ETH,2011,30,Female,8759.09
ETH,2011,35,Male,9172.801
ETH,2011,35,Female,9952.696
ETH,2011,40,Male,10753.66
ETH,2011,40,Female,10234.7
ETH,2011,45,Male,11185.23
ETH,2011,45,Female,10327.91
ETH,2011,50,Male,13233.05
ETH,2011,50,Female,11360.53
ETH,2011,55,Male,15258.2
ETH,2011,55,Female,12197.49
ETH,2011,60,Male,19033.12
ETH,2011,60,Female,15747.23
ETH,2011,65,Male,21381.52
ETH,2011,65,Female,17712.23
ETH,2011,70,Male,22286.09
ETH,2011,70,Female,19459.97
ETH,2011,75,Male,21299.85
ETH,2011,75,Female,19301.53
ETH,2011,80,Male,16769.56
ETH,2011,80,Female,15783.21
ETH,2011,85,Male,12158.28
ETH,2011,85,Female,12555.24
ETH,2012,0,Male,129634
ETH,2012,0,Female,102297.3
ETH,2012,5,Male,14085.94
ETH,2012,5,Female,13213.06
ETH,2012,10,Male,10183.63
