iso3,year,month,observed
PHL,2018,10,60802.0409247836
PHL,2018,11,58197.6209617663
PHL,2018,12,61431.3528553247
PHL,2019,1,68236.8620750579
PHL,2019,2,57708.2268164967
PHL,2019,3,60441.2017780305
PHL,2019,4,59421.8056651607
PHL,2019,5,61622.6132823889
PHL,2019,6,57980.2234591418
PHL,2019,7,58531.3123090227
PHL,2019,8,59443.0923589329
PHL,2019,9,61536.2839132015
PHL,2019,10,65019.0235331569
PHL,2019,11,62425.5946752411
PHL,2019,12,61331.6951341685
PHL,2020,1,63268.7842674408
PHL,2020,2,54702.0726182194
PHL,2020,3,54394.5981526207
PHL,2020,4,52942.3725997157
PHL,2020,5,59426.5360415545
PHL,2020,6,57336.8922695813
PHL,2020,7,64347.3100852334
PHL,2020,8,67203.2748330067
PHL,2020,9,63804.4993940417
PHL,2020,10,64096.6001363606
PHL,2020,11,60972.1865282376
PHL,2020,12,63541.9635041843
PHL,2021,1,68133.9763884922
PHL,2021,2,62804.0247867472
PHL,2021,3,72853.7094354334
PHL,2021,4,80314.6956025976
PHL,2021,5,84394.6452422737
PHL,2021,6,79152.2056038146
PHL,2021,7,88880.2246577205
PHL,2021,8,113214.463421667
PHL,2021,9,135952.200152696
PHL,2021,10,97445.7537128434
PHL,2021,11,67878.5360632255
PRY,2015,1,2456
PRY,2015,2,2071
PRY,2015,3,2393
PRY,2015,4,2357
PRY,2015,5,2628
PRY,2015,6,2805
PRY,2015,7,3023
PRY,2015,8,2608
PRY,2015,9,2436
PRY,2015,10,2314
PRY,2015,11,2242
PRY,2015,12,2469
PRY,2016,1,2797
PRY,2016,2,2604
PRY,2016,3,2688
PRY,2016,4,2542
PRY,2016,5,2825
PRY,2016,6,3267
PRY,2016,7,3155
PRY,2016,8,2730
PRY,2016,9,2598
PRY,2016,10,2520
PRY,2016,11,2287
PRY,2016,12,2347
PRY,2017,1,2524
PRY,2017,2,2172
PRY,2017,3,2329
PRY,2017,4,2405
PRY,2017,5,2740
PRY,2017,6,2957
PRY,2017,7,2860
PRY,2017,8,2617
PRY,2017,9,2312
PRY,2017,10,2417
PRY,2017,11,2250
PRY,2017,12,2528
PRY,2018,1,2520
PRY,2018,2,2295
PRY,2018,3,2529
PRY,2018,4,2486
PRY,2018,5,2700
PRY,2018,6,2921
PRY,2018,7,3024
PRY,2018,8,3249
PRY,2018,9,2818
PRY,2018,10,2610
PRY,2018,11,2410
PRY,2018,12,2750
PRY,2019,1,2714
PRY,2019,2,2394
PRY,2019,3,2647
PRY,2019,4,2515
PRY,2019,5,2877
PRY,2019,6,3238
PRY,2019,7,3264
PRY,2019,8,3104
PRY,2019,9,2882
PRY,2019,10,2855
PRY,2019,11,2605
PRY,2019,12,2729
PRY,2020,1,2862
PRY,2020,2,2867
PRY,2020,3,3009
PRY,2020,4,2570
PRY,2020,5,2676
PRY,2020,6,2823
PRY,2020,7,2990
PRY,2020,8,3452
PRY,2020,9,3414
PRY,2020,10,3425
PRY,2020,11,3104
PRY,2020,12,3556
PRY,2021,1,3268
PRY,2021,2,3290
PRY,2021,3,4701
PRY,2021,4,6352
PRY,2021,5,7547
PRY,2021,6,7129
PRY,2021,7,5088
PRY,2021,8,3658
PRY,2021,9,2866
PRY,2021,10,2841
PRY,2021,11,2745
PRY,2021,12,3170
QAT,2015,1,348.974503504532
QAT,2015,2,325.70953660423
QAT,2015,3,317.400619854122
QAT,2015,4,304.106353053949
QAT,2015,5,362.268770304704
QAT,2015,6,289.150302903755
QAT,2015,7,292.473869603798
QAT,2015,8,275.856036103582
QAT,2015,9,310.753486454035
QAT,2015,10,334.018453354338
QAT,2015,11,322.385969904187
QAT,2015,12,367.254120354769
QAT,2016,1,358.159004853004
QAT,2016,2,315.521028084789
QAT,2016,3,342.809333216447
QAT,2016,4,325.754142509161
QAT,2016,5,312.109989943332
QAT,2016,6,339.398295074989
QAT,2016,7,318.932066226246
QAT,2016,8,325.754142509161
QAT,2016,9,332.576218792075
QAT,2016,10,325.754142509161
QAT,2016,11,341.103814145718
QAT,2016,12,364.981081135918
QAT,2017,1,345.599526026155
QAT,2017,2,345.599526026155
QAT,2017,3,334.799540837838
QAT,2017,4,320.399560586748
QAT,2017,5,385.199471716652
QAT,2017,6,356.399511214473
QAT,2017,7,307.799577867044
QAT,2017,8,332.999543306452
QAT,2017,9,311.399572929817
QAT,2017,10,347.399523557541
QAT,2017,11,367.19949640279
QAT,2017,12,374.399486528335
QAT,2018,1,377.610433254507
QAT,2018,2,375.794998479245
QAT,2018,3,363.086955052411
QAT,2018,4,377.610433254507
QAT,2018,5,361.271520277149
QAT,2018,6,314.070216120335
QAT,2018,7,337.670868198742
QAT,2018,8,384.872172355556
QAT,2018,9,330.409129097694
QAT,2018,10,361.271520277149
QAT,2018,11,375.794998479245
QAT,2018,12,370.348694153459
QAT,2019,1,346.407189392727
QAT,2019,2,334.035504057273
QAT,2019,3,381.460297843182
QAT,2019,4,385.584192955
QAT,2019,5,406.203668514091
QAT,2019,6,391.770035622727
QAT,2019,7,364.964717395909
QAT,2019,8,323.725766277727
QAT,2019,9,393.831983178636
QAT,2019,10,377.336402731364
QAT,2019,11,414.451458737727
QAT,2019,12,416.513406293636
QAT,2020,1,395.893930734545
QAT,2020,2,408.26561607
QAT,2020,3,455.690409855909
QAT,2020,4,342.283294280909
QAT,2020,5,490.743518306364
QAT,2020,6,624.770109440455
QAT,2020,7,554.663892539545
QAT,2020,8,430.947039185
QAT,2020,9,445.380672076364
QAT,2020,10,466.000147635455
QAT,2020,11,346.407189392727
QAT,2020,12,455.690409855909
QAT,2021,1,437.132881852727
QAT,2021,2,367.026664951818
QAT,2021,3,515.486888977273
QAT,2021,4,814.469284584091
QAT,2021,5,562.911682763182
QAT,2021,6,472.185990303182
QAT,2021,7,430.947039185
QAT,2021,8,455.690409855909
QAT,2021,9,346.407189392727
QAT,2021,10,443.318724520455
QAT,2021,11,418.575353849545
QAT,2021,12,455.690409855909
RUS,2015,1,176303.6
RUS,2015,2,158059.7
RUS,2015,3,173232.2
RUS,2015,4,161394.2
RUS,2015,5,163293
RUS,2015,6,154992.4
RUS,2015,7,152968.6
RUS,2015,8,152152.2
RUS,2015,9,148652.7
RUS,2015,10,158129.8
RUS,2015,11,151481.9
RUS,2015,12,157880.7
RUS,2016,1,180445.5
RUS,2016,2,152837.4
RUS,2016,3,158985.9
RUS,2016,4,152031.1
RUS,2016,5,160920.7
RUS,2016,6,155231.4
RUS,2016,7,152963.5
RUS,2016,8,153125.5
RUS,2016,9,149535.1
RUS,2016,10,156598.9
RUS,2016,11,151489.9
RUS,2016,12,166850.1
RUS,2017,1,179736.5
RUS,2017,2,149011.6
RUS,2017,3,154313.8
RUS,2017,4,149933
RUS,2017,5,154791
RUS,2017,6,148641.4
RUS,2017,7,149745.9
RUS,2017,8,146025.3
RUS,2017,9,144414.7
RUS,2017,10,154450.9
RUS,2017,11,142821
RUS,2017,12,152239.9
RUS,2018,1,162054.2
RUS,2018,2,144108.6
RUS,2018,3,171526.9
RUS,2018,4,161241.7
RUS,2018,5,155393.3
RUS,2018,6,152104.3
RUS,2018,7,149905
RUS,2018,8,145335.3
RUS,2018,9,143231.1
RUS,2018,10,149685.9
RUS,2018,11,142787.8
RUS,2018,12,151536
RUS,2019,1,169509.4
RUS,2019,2,149014.2
RUS,2019,3,156509.8
RUS,2019,4,146661.5
RUS,2019,5,152948.1
RUS,2019,6,144056.5
RUS,2019,7,145569.7
RUS,2019,8,144215.7
RUS,2019,9,144546.9
RUS,2019,10,149899.9
RUS,2019,11,143368
RUS,2019,12,152007.4
RUS,2020,1,161007.1
RUS,2020,2,147290.4
RUS,2020,3,154923
RUS,2020,4,152500.1
RUS,2020,5,173281.8
RUS,2020,6,168436.1
RUS,2020,7,176449.7
RUS,2020,8,161629.9
RUS,2020,9,165758.5
RUS,2020,10,215817.7
RUS,2020,11,228543.6
RUS,2020,12,232948
RUS,2021,1,219769
RUS,2021,2,172672
RUS,2021,3,191320
RUS,2021,4,168345
RUS,2021,5,162283
RUS,2021,6,185655
RUS,2021,7,215265
RUS,2021,8,208237
RUS,2021,9,201945
RUS,2021,10,247197
RUS,2021,11,257292
RUS,2021,12,215529
SGP,2015,1,1944.27793986915
SGP,2015,2,1692.81342089724
SGP,2015,3,1920.27450851274
SGP,2015,4,1816.25963930163
SGP,2015,5,1971.7104328479
SGP,2015,6,2088.2985280076
SGP,2015,7,2035.71958313166
SGP,2015,8,1930.56169337977
SGP,2015,9,1776.25392037428
SGP,2015,10,1857.40837876976
SGP,2015,11,1816.25963930163
SGP,2015,12,1852.83629660664
SGP,2016,1,1894.91787561947
SGP,2016,2,1845.08211497627
SGP,2016,3,2062.96869639307
SGP,2016,4,1951.70746332917
SGP,2016,5,2002.70219515012
SGP,2016,6,1836.96931673203
SGP,2016,7,2154.52741943523
SGP,2016,8,2024.72264752735
SGP,2016,9,1834.65137437653
SGP,2016,10,1988.79454101714
SGP,2016,11,1750.04647840086
SGP,2016,12,1852.03594204276
SGP,2017,1,2075.05609055518
SGP,2017,2,1850.88430701669
SGP,2017,3,2087.96650740818
SGP,2017,4,1949.47294480325
SGP,2017,5,2232.32844130993
SGP,2017,6,2259.32294927529
SGP,2017,7,2161.9079857481
SGP,2017,8,2055.10362814599
SGP,2017,9,1866.14207238842
SGP,2017,10,2064.4930222209
SGP,2017,11,1955.34131610007
SGP,2017,12,1977.64112702798
SGP,2018,1,2293.38501202331
SGP,2018,2,1973.90258414435
SGP,2018,3,2111.67195824828
SGP,2018,4,1981.02858625317
SGP,2018,5,2172.24297617329
SGP,2018,6,2076.04194770416
SGP,2018,7,2127.11162948407
SGP,2018,8,2144.92663475613
SGP,2018,9,1965.58891501739
SGP,2018,10,2105.7336231576
SGP,2018,11,2022.59693188798
SGP,2018,12,2301.69868115027
SGP,2019,1,2311.04914303353
SGP,2019,2,2040.78026653367
SGP,2019,3,2298.53669504742
SGP,2019,4,2208.44706954747
SGP,2019,5,2210.94955914469
SGP,2019,6,2170.90972558915
SGP,2019,7,2257.24561669328
SGP,2019,8,2282.27051266549
SGP,2019,9,2130.86989203362
SGP,2019,10,2293.53171585298
SGP,2019,11,2210.94955914469
SGP,2019,12,2418.65619571403
SGP,2020,1,2616.35287389448
SGP,2020,2,2204.69333515164
SGP,2020,3,2366.10391417239
SGP,2020,4,2393.63129974182
SGP,2020,5,2344.83275259601
SGP,2020,6,2203.44209035303
SGP,2020,7,2200.93960075581
SGP,2020,8,2327.31532541546
SGP,2020,9,2190.92964236692
SGP,2020,10,2214.70329354052
SGP,2020,11,2215.95453833913
SGP,2020,12,2316.05412222797
SGP,2021,1,2337.32528380435
SGP,2021,2,2205.94457995025
SGP,2021,3,2403.6412581307
SGP,2021,4,2418.65619571403
SGP,2021,5,2467.45474285983
SGP,2021,6,2419.90744051264
SGP,2021,7,2497.48461802649
SGP,2021,8,2452.43980527651
SGP,2021,9,2436.17362289457
SGP,2021,10,3106.84083494978
SGP,2021,11,2932.91780794293
SGP,2021,12,2626.36283228336
SLV,2015,1,4361
SLV,2015,2,2957
SLV,2015,3,3078
SLV,2015,4,3395
SLV,2015,5,3479
SLV,2015,6,3843
SLV,2015,7,4062
SLV,2015,8,3629
SLV,2015,9,3757
SLV,2015,10,3699
SLV,2015,11,3727
SLV,2015,12,3080
SLV,2016,1,4604
SLV,2016,2,3706
SLV,2016,3,3470
SLV,2016,4,3550
SLV,2016,5,3680
SLV,2016,6,3412
SLV,2016,7,3209
SLV,2016,8,3427
SLV,2016,9,3210
SLV,2016,10,3368
SLV,2016,11,3258
SLV,2016,12,2565
SLV,2017,1,4075
SLV,2017,2,2947
SLV,2017,3,3466
SLV,2017,4,2971
SLV,2017,5,3595
SLV,2017,6,4144
SLV,2017,7,4080
SLV,2017,8,3483
SLV,2017,9,3157
SLV,2017,10,3635
SLV,2017,11,3488
SLV,2017,12,2669
SLV,2018,1,4474
SLV,2018,2,3201
SLV,2018,3,2723
SLV,2018,4,3875
SLV,2018,5,3677
SLV,2018,6,3447
SLV,2018,7,4015
SLV,2018,8,3456
SLV,2018,9,3235
SLV,2018,10,3891
SLV,2018,11,3267
SLV,2018,12,2303
SLV,2019,1,4478
SLV,2019,2,3236
SLV,2019,3,3564
SLV,2019,4,3522
SLV,2019,5,3814
SLV,2019,6,3477
SLV,2019,7,4005
SLV,2019,8,3386
SLV,2019,9,3729
SLV,2019,10,4201
SLV,2019,11,3394
SLV,2019,12,2505
SLV,2020,1,4545
SLV,2020,2,3102
SLV,2020,3,2610
SLV,2020,4,1906
SLV,2020,5,2082
SLV,2020,6,5930
SLV,2020,7,8467
SLV,2020,8,5210
SMR,2015,1,32.7596264444956
SMR,2015,2,20.6264314650528
SMR,2015,3,23.0530704609413
SMR,2015,4,29.1196679506627
SMR,2015,5,24.2663899588856
SMR,2015,6,29.1196679506627
SMR,2015,7,23.0530704609413
SMR,2015,8,19.4131119671085
SMR,2015,9,25.4797094568299
SMR,2015,10,12.1331949794428
SMR,2015,11,24.2663899588856
SMR,2015,12,21.8397509629971
SMR,2016,1,18.3497153543639
SMR,2016,2,30.9651446604891
SMR,2016,3,21.7902869833071
SMR,2016,4,28.6714302411936
SMR,2016,5,17.2028581447161
SMR,2016,6,24.0840014026026
SMR,2016,7,20.6434297736594
SMR,2016,8,22.9371441929549
SMR,2016,9,16.0560009350684
SMR,2016,10,26.3777158218981
SMR,2016,11,26.3777158218981
SMR,2016,12,36.6994307087278
SMR,2017,1,25
SMR,2017,2,33
SMR,2017,3,27
SMR,2017,4,19
SMR,2017,5,19
SMR,2017,6,27
SMR,2017,7,24
SMR,2017,8,22
SMR,2017,9,27
SMR,2017,10,22
SMR,2017,11,10
SMR,2017,12,23
SMR,2018,1,34.2176648864433
SMR,2018,2,23.2191297443722
SMR,2018,3,28.1073675852927
SMR,2018,4,23.2191297443722
SMR,2018,5,29.3294270455228
SMR,2018,6,13.4426540625313
SMR,2018,7,14.6647135227614
SMR,2018,8,26.8853081250626
SMR,2018,9,23.2191297443722
SMR,2018,10,29.3294270455228
SMR,2018,11,30.5514865057529
SMR,2018,12,21.9970702841421
SMR,2019,1,27.6363373305661
SMR,2019,2,18.0236982590648
SMR,2019,3,21.6284379108778
SMR,2019,4,31.241076982379
SMR,2019,5,27.6363373305661
SMR,2019,6,28.8379172145037
SMR,2019,7,26.4347574466284
SMR,2019,8,26.4347574466284
SMR,2019,9,21.6284379108778
SMR,2019,10,20.4268580269401
SMR,2019,11,32.4426568663167
SMR,2019,12,19.2252781430025
SMR,2020,1,27.6363373305661
SMR,2020,2,31.241076982379
SMR,2020,3,60.0789941968827
SMR,2020,4,37.2489764020673
SMR,2020,5,30.0394970984414
SMR,2020,6,34.845816634192
SMR,2020,7,28.8379172145037
SMR,2020,8,25.2331775626908
SMR,2020,9,21.6284379108778
SMR,2020,10,30.0394970984414
SMR,2020,11,31.241076982379
SMR,2020,12,54.0710947771945
SMR,2021,1,26.4347574466284
SMR,2021,2,38.450556286005
SMR,2021,3,43.2568758217556
SMR,2021,4,33.6442367502543
SMR,2021,5,25.2331775626908
SMR,2021,6,24.0315976787531
SMR,2021,7,28.8379172145037
SMR,2021,8,26.4347574466284
SMR,2021,9,27.6363373305661
SMR,2021,10,31.241076982379
SMR,2021,11,27.6363373305661
SMR,2021,12,42.0552959378179
SRB,2015,1,11354.271928312
SRB,2015,2,10451.1804450306
SRB,2015,3,10987.4260711281
SRB,2015,4,10207.7383930156
SRB,2015,5,9258.65094598941
SRB,2015,6,8698.84641163236
SRB,2015,7,9687.19870575773
SRB,2015,8,8818.88465847846
SRB,2015,9,8508.13144000772
SRB,2015,10,9460.58444535668
SRB,2015,11,9254.16353489236
SRB,2015,12,9624.37495039902
SRB,2016,1,10799.0696407687
SRB,2016,2,9551.32321674872
SRB,2016,3,9842.57737748726
SRB,2016,4,9306.53372756769
SRB,2016,5,9481.05956707638
SRB,2016,6,8853.21985871393
SRB,2016,7,8802.22204846788
SRB,2016,8,8574.43182936887
SRB,2016,9,8480.36920158171
SRB,2016,10,9759.84759642145
SRB,2016,11,9526.39095396176
SRB,2016,12,11296.5816118357
SRB,2017,1,15218.7904722474
SRB,2017,2,10234.167578685
SRB,2017,3,9927.17666142641
SRB,2017,4,9613.36372378425
SRB,2017,5,9430.30617682632
SRB,2017,6,8937.98370581526
SRB,2017,7,8719.67905354245
SRB,2017,8,9080.10913047203
SRB,2017,9,8190.97247381925
SRB,2017,10,9614.5007271815
SRB,2017,11,9125.5892663622
SRB,2017,12,9839.62739983783
SRB,2018,1,10641.0228166233
SRB,2018,2,11184.7497785312
SRB,2018,3,11245.4182605967
SRB,2018,4,9389.87846006463
SRB,2018,5,8903.38591519965
SRB,2018,6,8474.1277873776
SRB,2018,7,9016.71006094467
SRB,2018,8,9065.93165960159
SRB,2018,9,8722.52515734396
SRB,2018,10,9961.07794215317
SRB,2018,11,9487.17696903763
SRB,2018,12,10271.2884825259
SRB,2019,1,11468.6308405646
SRB,2019,2,10894.9147171259
SRB,2019,3,10399.7430629675
SRB,2019,4,9511.8490624077
SRB,2019,5,9451.5178033953
SRB,2019,6,9141.8932288411
SRB,2019,7,9041.72057236768
SRB,2019,8,8831.13032864516
SRB,2019,9,8362.14016424688
SRB,2019,10,9398.01649823336
SRB,2019,11,9302.39714432692
SRB,2019,12,9688.28953687792
SRB,2020,1,11253.4872942751
SRB,2020,2,10478.2875322478
SRB,2020,3,10301.8470577776
SRB,2020,4,9818.05866003667
SRB,2020,5,9791.87717027657
SRB,2020,6,9476.56096751365
SRB,2020,7,11409.4379071939
SRB,2020,8,9937.58285241972
SRB,2020,9,9246.61918788149
SRB,2020,10,9508.43408548247
SRB,2020,11,12333.7583282895
SRB,2020,12,19716.9384406371
SRB,2021,1,11857.9382100408
SRB,2021,2,11572.2184739632
SRB,2021,3,14743.5937118603
SRB,2021,4,14410.0642988295
SRB,2021,5,11980.8773793491
SRB,2021,6,10356.4866885813
SRB,2021,7,9581.28692655404
SRB,2021,8,9615.43669580634
SRB,2021,9,12558.008479713
SRB,2021,10,16694.6838618084
SRB,2021,11,17203.5154236677
SRB,2021,12,14125.4828883936
SUR,2015,1,329
SUR,2015,2,284
SUR,2015,3,324
SUR,2015,4,264
SUR,2015,5,308
SUR,2015,6,294
SUR,2015,7,314
SUR,2015,8,333
SUR,2015,9,292
SUR,2015,10,317
SUR,2015,11,300
SUR,2015,12,304
SUR,2016,1,327
SUR,2016,2,275
SUR,2016,3,332
SUR,2016,4,320
SUR,2016,5,304
SUR,2016,6,274
SUR,2016,7,277
SUR,2016,8,306
SUR,2016,9,325
SUR,2016,10,300
SUR,2016,11,273
SUR,2016,12,278
SUR,2017,1,377.313978437286
SUR,2017,2,272.95053759293
SUR,2017,3,353.230107473204
SUR,2017,4,337.174193497149
SUR,2017,5,330.293087507412
SUR,2017,6,289.006451568985
SUR,2017,7,340.614746492018
SUR,2017,8,379.607680433865
SUR,2017,9,368.139170450969
SUR,2017,10,366.99231945268
SUR,2017,11,326.852534512543
SUR,2017,12,280.978494580958
SUR,2018,1,459.100276906723
SUR,2018,2,316.779191065639
SUR,2018,3,426.963257523253
SUR,2018,4,300.710681373904
SUR,2018,5,362.689218756311
SUR,2018,6,312.188188296572
SUR,2018,7,389.087484678448
SUR,2018,8,347.768459756843
SUR,2018,9,362.689218756311
SUR,2018,10,355.802714602711
SUR,2018,11,351.211711833643
SUR,2018,12,333.995451449641
SUR,2019,1,426.75958540177
SUR,2019,2,381.359629507965
SUR,2019,3,379.089631713274
SUR,2019,4,349.579660382301
SUR,2019,5,356.389653766372
SUR,2019,6,360.929649355752
SUR,2019,7,381.359629507965
SUR,2019,8,390.439620686726
SUR,2019,9,408.599603044248
SUR,2019,10,355.254654869027
SUR,2019,11,341.634668100885
SUR,2019,12,357.524652663717
SUR,2020,1,373.414637226549
SUR,2020,2,394.979616276106
SUR,2020,3,347.309662587611
SUR,2020,4,321.204687948673
SUR,2020,5,313.259695667257
SUR,2020,6,371.144639431858
SUR,2020,7,382.49462840531
SUR,2020,8,449.459563348673
SUR,2020,9,410.869600838938
SUR,2020,10,396.114615173451
SUR,2020,11,349.579660382301
SUR,2020,12,397.249614070797
SYC,2015,1,52
SYC,2015,2,50
SYC,2015,3,69
SYC,2015,4,63
SYC,2015,5,46
SYC,2015,6,78
SYC,2015,7,59
SYC,2015,8,60
SYC,2015,9,51
SYC,2015,10,55
SYC,2015,11,61
SYC,2015,12,59
SYC,2016,1,52
SYC,2016,2,56
SYC,2016,3,68
SYC,2016,4,72
SYC,2016,5,54
SYC,2016,6,53
SYC,2016,7,68
SYC,2016,8,60
SYC,2016,9,64
SYC,2016,10,71
SYC,2016,11,67
SYC,2016,12,62
SYC,2017,1,61
SYC,2017,2,65
SYC,2017,3,53
SYC,2017,4,52
SYC,2017,5,81
SYC,2017,6,61
SYC,2017,7,63
SYC,2017,8,78
SYC,2017,9,49
SYC,2017,10,71
SYC,2017,11,61
SYC,2017,12,53
SYC,2018,1,64
SYC,2018,2,58
SYC,2018,3,57
SYC,2018,4,77
SYC,2018,5,70
SYC,2018,6,72
SYC,2018,7,65
SYC,2018,8,61
SYC,2018,9,59
SYC,2018,10,90
SYC,2018,11,76
SYC,2018,12,69
SYC,2019,1,80
SYC,2019,2,67
SYC,2019,3,67
SYC,2019,4,67
SYC,2019,5,67
SYC,2019,6,55
SYC,2019,7,66
SYC,2019,8,47
SYC,2019,9,71
SYC,2019,10,63
SYC,2019,11,69
SYC,2019,12,76
SYC,2020,1,65
SYC,2020,2,61
SYC,2020,3,57
SYC,2020,4,59
SYC,2020,5,41
SYC,2020,6,52
SYC,2020,7,56
SYC,2020,8,50
SYC,2020,9,54
SYC,2020,10,43
SYC,2020,11,66
SYC,2020,12,64
SYC,2021,1,69
SYC,2021,2,78
SYC,2021,3,74
SYC,2021,4,63
SYC,2021,5,91
SYC,2021,6,108
SYC,2021,7,98
SYC,2021,8,66
SYC,2021,9,72
SYC,2021,10,72
SYC,2021,11,59
SYC,2021,12,75
THA,2015,1,44867
THA,2015,2,38000
THA,2015,3,38987
THA,2015,4,39660
THA,2015,5,38708
THA,2015,6,36867
THA,2015,7,39105
THA,2015,8,40663
THA,2015,9,37147
THA,2015,10,41876
THA,2015,11,39332
THA,2015,12,38329
THA,2016,1,40316
THA,2016,2,40557
THA,2016,3,42396
THA,2016,4,45129
THA,2016,5,41071
THA,2016,6,36132
THA,2016,7,36916
THA,2016,8,40397
THA,2016,9,38582
THA,2016,10,40338
THA,2016,11,38617
THA,2016,12,39983
THA,2017,1,40798
THA,2017,2,36493
THA,2017,3,39080
THA,2017,4,36461
THA,2017,5,39543
THA,2017,6,37518
THA,2017,7,38322
THA,2017,8,40097
THA,2017,9,38148
THA,2017,10,41565
THA,2017,11,39861
THA,2017,12,41025
THA,2018,1,44867
THA,2018,2,38000
THA,2018,3,38987
THA,2018,4,39660
THA,2018,5,38708
THA,2018,6,36867
THA,2018,7,39105
THA,2018,8,40663
THA,2018,9,37147
THA,2018,10,41876
THA,2018,11,39332
THA,2018,12,38329
THA,2019,1,45329
THA,2019,2,38208
THA,2019,3,40742
THA,2019,4,47966
THA,2019,5,44240
THA,2019,6,37700
THA,2019,7,42888
THA,2019,8,38992
THA,2019,9,41737
THA,2019,10,43589
THA,2019,11,40480
THA,2019,12,44340
THA,2020,1,47125
THA,2020,2,39758
THA,2020,3,44304
THA,2020,4,40057
THA,2020,5,39674
THA,2020,6,39479
THA,2020,7,39817
THA,2020,8,40999
THA,2020,9,39361
THA,2020,10,41640
THA,2020,11,43545
THA,2020,12,45679
THA,2021,1,46685
THA,2021,2,38228
THA,2021,3,46748
THA,2021,4,42435
THA,2021,5,45387
THA,2021,6,43522
THA,2021,7,48944
THA,2021,8,57125
THA,2021,9,48129
THA,2021,10,46448
THA,2021,11,48892
THA,2021,12,51107
TJK,2015,1,4866.87230649783
TJK,2015,2,4175.96843752399
TJK,2015,3,4389.78500329063
TJK,2015,4,3908.33409670044
TJK,2015,5,3909.78863116143
TJK,2015,6,3953.42466499136
TJK,2015,7,4184.69564428997
TJK,2015,8,3530.15513684107
TJK,2015,9,3508.33711992611
TJK,2015,10,3793.42587428163
TJK,2015,11,3956.33373391335
TJK,2015,12,4639.96493058221
TJK,2016,1,4828.37932524814
TJK,2016,2,3950.22337938243
TJK,2016,3,4003.44495185914
TJK,2016,4,3780.21002285961
TJK,2016,5,3737.3370894756
TJK,2016,6,3864.4775126144
TJK,2016,7,4059.62327836234
TJK,2016,8,3715.16143427697
TJK,2016,9,3641.24258361487
TJK,2016,10,4034.49086913722
TJK,2016,11,4603.66601923537
TJK,2016,12,6244.66450393391
TJK,2017,1,5040.14922939301
TJK,2017,2,4155.68845236301
TJK,2017,3,4663.37532437662
TJK,2017,4,4350.46140326131
TJK,2017,5,4406.33888917476
TJK,2017,6,4107.79346443719
TJK,2017,7,4170.05694874075
TJK,2017,8,3905.03801555125
TJK,2017,9,3675.14207350735
TJK,2017,10,4058.30197691385
TJK,2017,11,4142.91645558279
TJK,2017,12,4455.8303766981
TJK,2018,1,4315.25057166886
TJK,2018,2,4009.32436441481
TJK,2018,3,4485.89282797639
TJK,2018,4,4152.29490348329
TJK,2018,5,4078.50365751246
TJK,2018,6,3883.26431921466
TJK,2018,7,4455.14647548855
TJK,2018,8,3987.80191767332
TJK,2018,9,3509.69613648735
TJK,2018,10,4156.90685635646
TJK,2018,11,4124.62318624423
TJK,2018,12,5110.04378347962
TJK,2019,1,4984.18720294361
TJK,2019,2,4000.4660444679
TJK,2019,3,4298.56336521812
TJK,2019,4,3945.31804012911
TJK,2019,5,3988.54215163789
TJK,2019,6,3925.94171428035
TJK,2019,7,4289.62044559561
TJK,2019,8,4155.47665125801
TJK,2019,9,3747.08332183022
TJK,2019,10,3876.75565635656
TJK,2019,11,4140.5717852205
TJK,2019,12,4633.92285106211
TJK,2020,1,5005.05401539613
TJK,2020,2,4328.37309729314
TJK,2020,3,4314.95871785938
TJK,2020,4,4277.6965527656
TJK,2020,5,7552.29562120673
TJK,2020,6,4820.233676531
TJK,2020,7,4662.24209653338
TJK,2020,8,5019.95888143364
TJK,2020,9,5306.13230935385
TJK,2020,10,7181.16445687271
TJK,2020,11,6142.2952940582
TJK,2020,12,4923.07725218982
TUN,2015,1,7019
TUN,2015,2,6704
TUN,2015,3,6468
TUN,2015,4,5086
TUN,2015,5,4594
TUN,2015,6,4468
TUN,2015,7,4985
TUN,2015,8,5383
TUN,2015,9,4664
TUN,2015,10,4965
TUN,2015,11,5006
TUN,2015,12,5645
TUN,2016,1,6085
TUN,2016,2,5615
TUN,2016,3,6222
TUN,2016,4,4824
TUN,2016,5,4894
TUN,2016,6,4349
TUN,2016,7,4961
TUN,2016,8,4792
TUN,2016,9,4453
TUN,2016,10,4751
TUN,2016,11,5249
TUN,2016,12,5733
TUN,2017,1,8344
TUN,2017,2,6616
TUN,2017,3,5828
TUN,2017,4,4935
TUN,2017,5,4901
TUN,2017,6,4504
TUN,2017,7,5191
TUN,2017,8,5557
TUN,2017,9,4689
TUN,2017,10,5064
TUN,2017,11,5437
TUN,2017,12,6381
TUN,2018,1,7208
TUN,2018,2,6406
TUN,2018,3,6434
TUN,2018,4,5241
TUN,2018,5,4822
TUN,2018,6,4569
TUN,2018,7,5609
TUN,2018,8,4980
TUN,2018,9,5010
TUN,2018,10,5429
TUN,2018,11,5542
TUN,2018,12,6114
TUN,2019,1,7555
TUN,2019,2,6974
TUN,2019,3,6510
TUN,2019,4,5545
TUN,2019,5,5014
TUN,2019,6,5222
TUN,2019,7,5646
TUN,2019,8,5642
TUN,2019,9,5274
TUN,2019,10,5399
TUN,2019,11,5847
TUN,2019,12,6432
TUN,2020,1,7465
