iso3,year,age,sex,Nx
KGZ,2018,55,Female,145468
KGZ,2018,55,Male,125385
KGZ,2018,60,Female,108300
KGZ,2018,60,Male,87378
KGZ,2018,65,Female,70909
KGZ,2018,65,Male,51514
KGZ,2018,70,Female,38187
KGZ,2018,70,Male,23973
KGZ,2018,75,Female,24837
KGZ,2018,75,Male,13347
KGZ,2018,80,Female,25889
KGZ,2018,80,Male,12806
KGZ,2018,85,Female,15549
KGZ,2018,85,Male,6332
KGZ,2019,0,Female,376061
KGZ,2019,0,Male,396515
KGZ,2019,5,Female,361416
KGZ,2019,5,Male,379174
KGZ,2019,10,Female,280409
KGZ,2019,10,Male,291688
KGZ,2019,15,Female,243138
KGZ,2019,15,Male,252560
KGZ,2019,20,Female,258135
KGZ,2019,20,Male,268172
KGZ,2019,25,Female,285207
KGZ,2019,25,Male,292955
KGZ,2019,30,Female,279154
KGZ,2019,30,Male,276717
KGZ,2019,35,Female,209932
KGZ,2019,35,Male,211751
KGZ,2019,40,Female,178764
KGZ,2019,40,Male,174306
KGZ,2019,45,Female,165669
KGZ,2019,45,Male,154912
KGZ,2019,50,Female,155305
KGZ,2019,50,Male,140839
KGZ,2019,55,Female,150116
KGZ,2019,55,Male,129745
KGZ,2019,60,Female,115068
KGZ,2019,60,Male,92998
KGZ,2019,65,Female,76457
KGZ,2019,65,Male,56297
KGZ,2019,70,Female,43646
KGZ,2019,70,Male,26782
KGZ,2019,75,Female,21993
KGZ,2019,75,Male,11451
KGZ,2019,80,Female,25453
KGZ,2019,80,Male,11106
KGZ,2019,85,Female,16026
KGZ,2019,85,Male,5934
KGZ,2020,0,Female,370063
KGZ,2020,0,Male,390192
KGZ,2020,5,Female,375101
KGZ,2020,5,Male,394094
KGZ,2020,10,Female,294243
KGZ,2020,10,Male,306383
KGZ,2020,15,Female,245291
KGZ,2020,15,Male,254784
KGZ,2020,20,Female,252392
KGZ,2020,20,Male,261997
KGZ,2020,25,Female,279557
KGZ,2020,25,Male,288994
KGZ,2020,30,Female,287326
KGZ,2020,30,Male,284861
KGZ,2020,35,Female,220498
KGZ,2020,35,Male,222020
KGZ,2020,40,Female,182476
KGZ,2020,40,Male,178983
KGZ,2020,45,Female,167697
KGZ,2020,45,Male,157279
KGZ,2020,50,Female,155057
KGZ,2020,50,Male,140916
KGZ,2020,55,Female,152942
KGZ,2020,55,Male,132520
KGZ,2020,60,Female,121570
KGZ,2020,60,Male,98499
KGZ,2020,65,Female,82413
KGZ,2020,65,Male,61342
KGZ,2020,70,Female,48801
KGZ,2020,70,Male,29818
KGZ,2020,75,Female,21677
KGZ,2020,75,Male,10918
KGZ,2020,80,Female,23622
KGZ,2020,80,Male,8885
KGZ,2020,85,Female,16195
KGZ,2020,85,Male,4785
KGZ,2021,0,Female,357024
KGZ,2021,0,Male,376377
KGZ,2021,5,Female,384853
KGZ,2021,5,Male,404813
KGZ,2021,10,Female,310754
KGZ,2021,10,Male,324151
KGZ,2021,15,Female,250047
KGZ,2021,15,Male,259790
KGZ,2021,20,Female,247627
KGZ,2021,20,Male,256972
KGZ,2021,25,Female,274012
KGZ,2021,25,Male,284344
KGZ,2021,30,Female,291958
KGZ,2021,30,Male,290475
KGZ,2021,35,Female,233664
KGZ,2021,35,Male,234140
KGZ,2021,40,Female,187539
KGZ,2021,40,Male,184862
KGZ,2021,45,Female,169942
KGZ,2021,45,Male,159925
KGZ,2021,50,Female,156056
KGZ,2021,50,Male,141889
KGZ,2021,55,Female,154312
KGZ,2021,55,Male,133824
KGZ,2021,60,Female,127834
KGZ,2021,60,Male,103920
KGZ,2021,65,Female,88425
KGZ,2021,65,Male,65789
KGZ,2021,70,Female,53156
KGZ,2021,70,Male,32599
KGZ,2021,75,Female,23116
KGZ,2021,75,Male,11707
KGZ,2021,80,Female,21519
KGZ,2021,80,Male,7882
KGZ,2021,85,Female,17801
KGZ,2021,85,Male,5249
KHM,2000,0,Female,779566
KHM,2000,0,Male,795488
KHM,2000,5,Female,855842
KHM,2000,5,Male,885994
KHM,2000,10,Female,852554
KHM,2000,10,Male,886063
KHM,2000,15,Female,812309
KHM,2000,15,Male,812828
KHM,2000,20,Female,399787
KHM,2000,20,Male,373904
KHM,2000,25,Female,468588
KHM,2000,25,Male,450599
KHM,2000,30,Female,428095
KHM,2000,30,Male,399357
KHM,2000,35,Female,383978
KHM,2000,35,Male,328438
KHM,2000,40,Female,312498
KHM,2000,40,Male,230899
KHM,2000,45,Female,273228
KHM,2000,45,Male,210834
KHM,2000,50,Female,192814
KHM,2000,50,Male,148104
KHM,2000,55,Female,154318
KHM,2000,55,Male,121313
KHM,2000,60,Female,122104
KHM,2000,60,Male,101351
KHM,2000,65,Female,94505
KHM,2000,65,Male,77022
KHM,2000,70,Female,61398
KHM,2000,70,Male,47892
KHM,2000,75,Female,34695
KHM,2000,75,Male,24850
KHM,2000,80,Female,14645
KHM,2000,80,Male,9766
KHM,2000,85,Female,6847
KHM,2000,85,Male,2768
KHM,2001,0,Female,761405
KHM,2001,0,Male,777449
KHM,2001,5,Female,856457
KHM,2001,5,Male,885571
KHM,2001,10,Female,843676
KHM,2001,10,Male,879672
KHM,2001,15,Female,853349
KHM,2001,15,Male,857888
KHM,2001,20,Female,452430
KHM,2001,20,Male,427976
KHM,2001,25,Female,448221
KHM,2001,25,Male,427294
KHM,2001,30,Female,439924
KHM,2001,30,Male,412922
KHM,2001,35,Female,397108
KHM,2001,35,Male,346436
KHM,2001,40,Female,326008
KHM,2001,40,Male,243773
KHM,2001,45,Female,284169
KHM,2001,45,Male,214384
KHM,2001,50,Female,207308
KHM,2001,50,Male,158382
KHM,2001,55,Female,160050
KHM,2001,55,Male,123437
KHM,2001,60,Female,126278
KHM,2001,60,Male,102608
KHM,2001,65,Female,97796
KHM,2001,65,Male,78949
KHM,2001,70,Female,64317
KHM,2001,70,Male,50136
KHM,2001,75,Female,36401
KHM,2001,75,Male,26273
KHM,2001,80,Female,15865
KHM,2001,80,Male,10694
KHM,2001,85,Female,7482
KHM,2001,85,Male,3323
KHM,2002,0,Female,753095
KHM,2002,0,Male,767474
KHM,2002,5,Female,848602
KHM,2002,5,Male,877287
KHM,2002,10,Female,843833
KHM,2002,10,Male,880570
KHM,2002,15,Female,857908
KHM,2002,15,Male,867873
KHM,2002,20,Female,541145
KHM,2002,20,Male,518494
KHM,2002,25,Female,411544
KHM,2002,25,Male,387261
KHM,2002,30,Female,452787
KHM,2002,30,Male,426687
KHM,2002,35,Female,406728
KHM,2002,35,Male,360431
KHM,2002,40,Female,341729
KHM,2002,40,Male,262230
KHM,2002,45,Female,291280
KHM,2002,45,Male,213319
KHM,2002,50,Female,224239
KHM,2002,50,Male,170532
KHM,2002,55,Female,165506
KHM,2002,55,Male,125755
KHM,2002,60,Female,130997
KHM,2002,60,Male,103721
KHM,2002,65,Female,100673
KHM,2002,65,Male,80509
KHM,2002,70,Female,67703
KHM,2002,70,Male,52346
KHM,2002,75,Female,37809
KHM,2002,75,Male,27492
KHM,2002,80,Female,17034
KHM,2002,80,Male,11440
KHM,2002,85,Female,7885
KHM,2002,85,Male,3801
KHM,2003,0,Female,752390
KHM,2003,0,Male,764986
KHM,2003,5,Female,830153
KHM,2003,5,Male,859287
KHM,2003,10,Female,855807
KHM,2003,10,Male,891710
KHM,2003,15,Female,833814
KHM,2003,15,Male,850720
KHM,2003,20,Female,648673
KHM,2003,20,Male,627274
KHM,2003,25,Female,373652
KHM,2003,25,Male,346700
KHM,2003,30,Female,462171
KHM,2003,30,Male,436017
KHM,2003,35,Female,413994
KHM,2003,35,Male,371136
KHM,2003,40,Female,358468
KHM,2003,40,Male,284327
KHM,2003,45,Female,296675
KHM,2003,45,Male,210886
KHM,2003,50,Female,241775
KHM,2003,50,Male,182400
KHM,2003,55,Female,171731
KHM,2003,55,Male,129157
KHM,2003,60,Female,136218
KHM,2003,60,Male,104864
KHM,2003,65,Female,103388
KHM,2003,65,Male,81847
KHM,2003,70,Female,71506
KHM,2003,70,Male,54472
KHM,2003,75,Female,39131
KHM,2003,75,Male,28592
KHM,2003,80,Female,18055
KHM,2003,80,Male,11994
KHM,2003,85,Female,8060
KHM,2003,85,Male,4141
KHM,2004,0,Female,754973
KHM,2004,0,Male,767526
KHM,2004,5,Female,804973
KHM,2004,5,Male,835296
KHM,2004,10,Female,871852
KHM,2004,10,Male,906621
KHM,2004,15,Female,802945
KHM,2004,15,Male,827082
KHM,2004,20,Female,744037
KHM,2004,20,Male,723657
KHM,2004,25,Female,357903
KHM,2004,25,Male,329611
KHM,2004,30,Female,461534
KHM,2004,30,Male,434444
KHM,2004,35,Female,420656
KHM,2004,35,Male,380326
KHM,2004,40,Female,374229
KHM,2004,40,Male,306374
KHM,2004,45,Female,303534
KHM,2004,45,Male,211948
KHM,2004,50,Female,257443
KHM,2004,50,Male,191387
KHM,2004,55,Female,180143
KHM,2004,55,Male,134514
KHM,2004,60,Female,141782
KHM,2004,60,Male,106360
KHM,2004,65,Female,106432
KHM,2004,65,Male,83117
KHM,2004,70,Female,75409
KHM,2004,70,Male,56420
KHM,2004,75,Female,40715
KHM,2004,75,Male,29706
KHM,2004,80,Female,18853
KHM,2004,80,Male,12388
KHM,2004,85,Female,8008
KHM,2004,85,Male,4277
KHM,2005,0,Female,758398
KHM,2005,0,Male,773353
KHM,2005,5,Female,780223
KHM,2005,5,Male,812019
KHM,2005,10,Female,880606
KHM,2005,10,Male,915315
KHM,2005,15,Female,784171
KHM,2005,15,Male,814388
KHM,2005,20,Female,805191
KHM,2005,20,Male,787011
KHM,2005,25,Female,377995
KHM,2005,25,Male,349288
KHM,2005,30,Female,448249
KHM,2005,30,Male,419762
KHM,2005,35,Female,427192
KHM,2005,35,Male,388719
KHM,2005,40,Female,387622
KHM,2005,40,Male,325606
KHM,2005,45,Female,313569
KHM,2005,45,Male,219388
KHM,2005,50,Female,269978
KHM,2005,50,Male,196496
KHM,2005,55,Female,191287
KHM,2005,55,Male,141812
KHM,2005,60,Female,147620
KHM,2005,60,Male,108548
KHM,2005,65,Female,110157
KHM,2005,65,Male,84421
KHM,2005,70,Female,79125
KHM,2005,70,Male,58159
KHM,2005,75,Female,42844
KHM,2005,75,Male,30920
KHM,2005,80,Female,19450
KHM,2005,80,Male,12668
KHM,2005,85,Female,7673
KHM,2005,85,Male,4132
KHM,2006,0,Female,775311
KHM,2006,0,Male,789030
KHM,2006,5,Female,761857
KHM,2006,5,Male,791927
KHM,2006,10,Female,863679
KHM,2006,10,Male,902785
KHM,2006,15,Female,767191
KHM,2006,15,Male,794725
KHM,2006,20,Female,846963
KHM,2006,20,Male,832729
KHM,2006,25,Female,434583
KHM,2006,25,Male,406224
KHM,2006,30,Female,426094
KHM,2006,30,Male,398134
KHM,2006,35,Female,432219
KHM,2006,35,Male,396390
KHM,2006,40,Female,396923
KHM,2006,40,Male,343477
KHM,2006,45,Female,325026
KHM,2006,45,Male,233096
KHM,2006,50,Female,278888
KHM,2006,50,Male,199119
KHM,2006,55,Female,202871
KHM,2006,55,Male,149557
KHM,2006,60,Female,152022
KHM,2006,60,Male,110742
KHM,2006,65,Female,113329
KHM,2006,65,Male,85400
KHM,2006,70,Female,81400
KHM,2006,70,Male,59669
KHM,2006,75,Female,45683
KHM,2006,75,Male,32691
KHM,2006,80,Female,20746
KHM,2006,80,Male,13703
KHM,2006,85,Female,8703
KHM,2006,85,Male,4819
KHM,2007,0,Female,787411
KHM,2007,0,Male,807242
KHM,2007,5,Female,750692
KHM,2007,5,Male,776990
KHM,2007,10,Female,840802
KHM,2007,10,Male,883570
KHM,2007,15,Female,766982
KHM,2007,15,Male,794330
KHM,2007,20,Female,837055
KHM,2007,20,Male,825194
KHM,2007,25,Female,540211
KHM,2007,25,Male,511485
KHM,2007,30,Female,386293
KHM,2007,30,Male,358640
KHM,2007,35,Female,441396
KHM,2007,35,Male,407524
KHM,2007,40,Female,402748
KHM,2007,40,Male,355708
KHM,2007,45,Female,339287
KHM,2007,45,Male,254405
KHM,2007,50,Female,285056
KHM,2007,50,Male,197873
KHM,2007,55,Female,217261
KHM,2007,55,Male,159427
KHM,2007,60,Female,156371
KHM,2007,60,Male,113343
KHM,2007,65,Female,117280
KHM,2007,65,Male,86415
KHM,2007,70,Female,83350
KHM,2007,70,Male,61032
KHM,2007,75,Female,48840
KHM,2007,75,Male,34412
KHM,2007,80,Female,21800
KHM,2007,80,Male,14547
KHM,2007,85,Female,9595
KHM,2007,85,Male,5386
KHM,2008,0,Female,795684
KHM,2008,0,Male,825660
KHM,2008,5,Female,745758
KHM,2008,5,Male,767311
KHM,2008,10,Female,815232
KHM,2008,10,Male,858696
KHM,2008,15,Female,782842
KHM,2008,15,Male,815558
KHM,2008,20,Female,782736
KHM,2008,20,Male,770468
KHM,2008,25,Female,676961
KHM,2008,25,Male,647479
KHM,2008,30,Female,342924
KHM,2008,30,Male,315521
KHM,2008,35,Female,451071
KHM,2008,35,Male,419017
KHM,2008,40,Female,405880
KHM,2008,40,Male,362492
KHM,2008,45,Female,355000
KHM,2008,45,Male,281249
KHM,2008,50,Female,290134
KHM,2008,50,Male,195518
KHM,2008,55,Female,232969
KHM,2008,55,Male,169985
KHM,2008,60,Female,161501
KHM,2008,60,Male,116817
KHM,2008,65,Female,121834
KHM,2008,65,Male,87662
KHM,2008,70,Female,85389
KHM,2008,70,Male,62367
KHM,2008,75,Female,52061
KHM,2008,75,Male,36019
KHM,2008,80,Female,22784
KHM,2008,80,Male,15228
KHM,2008,85,Female,10250
KHM,2008,85,Male,5778
KHM,2009,0,Female,803225
KHM,2009,0,Male,842438
KHM,2009,5,Female,744637
KHM,2009,5,Male,761823
KHM,2009,10,Female,793360
KHM,2009,10,Male,834475
KHM,2009,15,Female,801028
KHM,2009,15,Male,843878
KHM,2009,20,Female,715565
KHM,2009,20,Male,701243
KHM,2009,25,Female,802403
KHM,2009,25,Male,772025
KHM,2009,30,Female,323977
KHM,2009,30,Male,296720
KHM,2009,35,Female,453045
KHM,2009,35,Male,422773
KHM,2009,40,Female,408560
KHM,2009,40,Male,367034
KHM,2009,45,Female,369658
KHM,2009,45,Male,308318
KHM,2009,50,Female,296811
KHM,2009,50,Male,197162
KHM,2009,55,Female,247645
KHM,2009,55,Male,178835
KHM,2009,60,Female,168675
KHM,2009,60,Male,121800
KHM,2009,65,Female,126700
KHM,2009,65,Male,89407
KHM,2009,70,Female,87965
KHM,2009,70,Male,63726
KHM,2009,75,Female,55006
KHM,2009,75,Male,37438
KHM,2009,80,Female,23934
KHM,2009,80,Male,15826
KHM,2009,85,Female,10563
KHM,2009,85,Male,5927
KHM,2010,0,Female,813846
KHM,2010,0,Male,858243
KHM,2010,5,Female,743648
KHM,2010,5,Male,758309
KHM,2010,10,Female,779396
KHM,2010,10,Male,816329
KHM,2010,15,Female,809420
KHM,2010,15,Male,863175
KHM,2010,20,Female,665639
KHM,2010,20,Male,650929
KHM,2010,25,Female,880199
KHM,2010,25,Male,848251
KHM,2010,30,Female,350504
KHM,2010,30,Male,323002
KHM,2010,35,Female,441691
KHM,2010,35,Male,412942
KHM,2010,40,Female,412694
KHM,2010,40,Male,372648
KHM,2010,45,Female,381434
KHM,2010,45,Male,330824
KHM,2010,50,Female,306672
KHM,2010,50,Male,206497
KHM,2010,55,Female,259918
KHM,2010,55,Male,184527
KHM,2010,60,Female,178587
KHM,2010,60,Male,128553
KHM,2010,65,Female,131783
KHM,2010,65,Male,91850
KHM,2010,70,Female,91284
KHM,2010,70,Male,65132
KHM,2010,75,Female,57591
KHM,2010,75,Male,38689
KHM,2010,80,Female,25386
KHM,2010,80,Male,16401
KHM,2010,85,Female,10463
KHM,2010,85,Male,5749
KHM,2011,0,Female,836181
KHM,2011,0,Male,889657
KHM,2011,5,Female,743961
KHM,2011,5,Male,758053
KHM,2011,10,Female,765088
KHM,2011,10,Male,794144
KHM,2011,15,Female,816466
KHM,2011,15,Male,871013
KHM,2011,20,Female,658924
KHM,2011,20,Male,653612
KHM,2011,25,Female,885864
KHM,2011,25,Male,851455
KHM,2011,30,Female,424743
KHM,2011,30,Male,394404
KHM,2011,35,Female,414331
KHM,2011,35,Male,385075
KHM,2011,40,Female,419007
KHM,2011,40,Male,379522
KHM,2011,45,Female,388106
KHM,2011,45,Male,342338
KHM,2011,50,Female,317187
KHM,2011,50,Male,222346
KHM,2011,55,Female,267821
KHM,2011,55,Male,185431
KHM,2011,60,Female,189208
KHM,2011,60,Male,135361
KHM,2011,65,Female,135266
KHM,2011,65,Male,93909
KHM,2011,70,Female,93628
KHM,2011,70,Male,66107
KHM,2011,75,Female,59259
KHM,2011,75,Male,40115
KHM,2011,80,Female,27583
KHM,2011,80,Male,17825
KHM,2011,85,Female,11793
KHM,2011,85,Male,6638
KHM,2012,0,Female,848669
KHM,2012,0,Male,902008
KHM,2012,5,Female,752716
KHM,2012,5,Male,770746
KHM,2012,10,Female,753230
KHM,2012,10,Male,775591
KHM,2012,15,Female,811541
KHM,2012,15,Male,862787
KHM,2012,20,Female,684923
KHM,2012,20,Male,693300
KHM,2012,25,Female,836776
KHM,2012,25,Male,800860
KHM,2012,30,Female,548286
KHM,2012,30,Male,514648
KHM,2012,35,Female,369353
KHM,2012,35,Male,339510
KHM,2012,40,Female,430902
KHM,2012,40,Male,392627
KHM,2012,45,Female,392103
KHM,2012,45,Male,348015
KHM,2012,50,Female,330913
KHM,2012,50,Male,246009
KHM,2012,55,Female,273565
KHM,2012,55,Male,183354
KHM,2012,60,Female,202837
KHM,2012,60,Male,144480
KHM,2012,65,Female,138991
KHM,2012,65,Male,96438
KHM,2012,70,Female,96752
KHM,2012,70,Male,67225
KHM,2012,75,Female,60639
KHM,2012,75,Male,41483
KHM,2012,80,Female,29775
KHM,2012,80,Male,19146
KHM,2012,85,Female,12871
KHM,2012,85,Male,7385
KHM,2013,0,Female,855210
KHM,2013,0,Male,902183
KHM,2013,5,Female,768887
KHM,2013,5,Male,794714
KHM,2013,10,Female,743680
KHM,2013,10,Male,760395
KHM,2013,15,Female,797821
KHM,2013,15,Male,842745
KHM,2013,20,Female,730150
KHM,2013,20,Male,753646
KHM,2013,25,Female,756689
KHM,2013,25,Male,720962
KHM,2013,30,Female,691442
KHM,2013,30,Male,654253
KHM,2013,35,Female,324977
KHM,2013,35,Male,294226
KHM,2013,40,Female,442415
KHM,2013,40,Male,405572
KHM,2013,45,Female,394523
KHM,2013,45,Male,349975
KHM,2013,50,Female,345945
KHM,2013,50,Male,273301
KHM,2013,55,Female,278513
KHM,2013,55,Male,181302
KHM,2013,60,Female,217802
KHM,2013,60,Male,154257
KHM,2013,65,Female,143625
KHM,2013,65,Male,99669
KHM,2013,70,Female,100490
KHM,2013,70,Male,68590
KHM,2013,75,Female,62017
KHM,2013,75,Male,42779
KHM,2013,80,Female,31700
KHM,2013,80,Male,20259
KHM,2013,85,Female,13678
KHM,2013,85,Male,7938
KHM,2014,0,Female,859613
KHM,2014,0,Male,899384
KHM,2014,5,Female,788668
KHM,2014,5,Male,823577
KHM,2014,10,Female,737550
KHM,2014,10,Male,750301
KHM,2014,15,Female,781974
KHM,2014,15,Male,819496
KHM,2014,20,Female,771302
KHM,2014,20,Male,806956
KHM,2014,25,Female,686311
KHM,2014,25,Male,653546
KHM,2014,30,Female,806564
KHM,2014,30,Male,765833
KHM,2014,35,Female,310224
KHM,2014,35,Male,277890
KHM,2014,40,Female,444153
KHM,2014,40,Male,408223
KHM,2014,45,Female,397499
KHM,2014,45,Male,352100
KHM,2014,50,Female,359473
KHM,2014,50,Male,297781
KHM,2014,55,Female,284941
KHM,2014,55,Male,183941
KHM,2014,60,Female,231641
KHM,2014,60,Male,162186
KHM,2014,65,Female,150231
KHM,2014,65,Male,104034
KHM,2014,70,Female,104531
KHM,2014,70,Male,70290
KHM,2014,75,Female,63693
KHM,2014,75,Male,43933
KHM,2014,80,Female,33117
KHM,2014,80,Male,21082
KHM,2014,85,Female,14212
KHM,2014,85,Male,8256
KHM,2015,0,Female,864718
KHM,2015,0,Male,900322
KHM,2015,5,Female,806471
KHM,2015,5,Male,848088
KHM,2015,10,Female,736872
KHM,2015,10,Male,748643
KHM,2015,15,Female,768536
KHM,2015,15,Male,799075
KHM,2015,20,Female,794020
KHM,2015,20,Male,836314
KHM,2015,25,Female,651091
KHM,2015,25,Male,624672
KHM,2015,30,Female,864755
KHM,2015,30,Male,820862
KHM,2015,35,Female,341445
KHM,2015,35,Male,306621
KHM,2015,40,Female,431585
KHM,2015,40,Male,395708
KHM,2015,45,Female,402209
KHM,2015,45,Male,356689
KHM,2015,50,Female,369856
KHM,2015,50,Male,315589
KHM,2015,55,Female,294117
KHM,2015,55,Male,193821
KHM,2015,60,Female,242965
KHM,2015,60,Male,167035
KHM,2015,65,Female,159343
KHM,2015,65,Male,109766
KHM,2015,70,Female,108752
KHM,2015,70,Male,72382
KHM,2015,75,Female,65840
KHM,2015,75,Male,44951
KHM,2015,80,Female,34050
KHM,2015,80,Male,21656
KHM,2015,85,Female,14369
KHM,2015,85,Male,8247
KHM,2016,0,Female,866694
KHM,2016,0,Male,894830
KHM,2016,5,Female,821662
KHM,2016,5,Male,867195
KHM,2016,10,Female,742199
KHM,2016,10,Male,756419
KHM,2016,15,Female,755936
KHM,2016,15,Male,779495
KHM,2016,20,Female,803459
KHM,2016,20,Male,848108
KHM,2016,25,Female,646271
KHM,2016,25,Male,630263
KHM,2016,30,Female,872428
KHM,2016,30,Male,826987
KHM,2016,35,Female,416047
KHM,2016,35,Male,378391
KHM,2016,40,Female,405611
KHM,2016,40,Male,369872
KHM,2016,45,Female,409523
KHM,2016,45,Male,364845
KHM,2016,50,Female,377267
KHM,2016,50,Male,327657
KHM,2016,55,Female,304942
KHM,2016,55,Male,209678
KHM,2016,60,Female,250876
KHM,2016,60,Male,168402
KHM,2016,65,Female,169552
KHM,2016,65,Male,116427
KHM,2016,70,Female,112071
KHM,2016,70,Male,74525
KHM,2016,75,Female,68329
KHM,2016,75,Male,45641
KHM,2016,80,Female,35708
KHM,2016,80,Male,22976
KHM,2016,85,Female,16424
KHM,2016,85,Male,9580
KHM,2017,0,Female,869363
KHM,2017,0,Male,896024
KHM,2017,5,Female,834476
KHM,2017,5,Male,880296
KHM,2017,10,Female,753419
KHM,2017,10,Male,773024
KHM,2017,15,Female,743541
KHM,2017,15,Male,759692
KHM,2017,20,Female,799110
KHM,2017,20,Male,840567
KHM,2017,25,Female,672529
KHM,2017,25,Male,670100
KHM,2017,30,Female,823983
KHM,2017,30,Male,777117
KHM,2017,35,Female,538834
KHM,2017,35,Male,497154
KHM,2017,40,Female,361300
KHM,2017,40,Male,325249
KHM,2017,45,Female,421542
KHM,2017,45,Male,377880
KHM,2017,50,Female,381396
KHM,2017,50,Male,333144
KHM,2017,55,Female,318359
KHM,2017,55,Male,232312
KHM,2017,60,Female,256417
KHM,2017,60,Male,166474
KHM,2017,65,Female,182189
KHM,2017,65,Male,124724
KHM,2017,70,Female,115308
KHM,2017,70,Male,76715
KHM,2017,75,Female,71079
KHM,2017,75,Male,46385
KHM,2017,80,Female,36964
KHM,2017,80,Male,23755
KHM,2017,85,Female,18218
KHM,2017,85,Male,10774
KHM,2018,0,Female,872252
KHM,2018,0,Male,901884
KHM,2018,5,Female,844341
KHM,2018,5,Male,886964
KHM,2018,10,Female,768917
KHM,2018,10,Male,795838
KHM,2018,15,Female,733258
KHM,2018,15,Male,742947
KHM,2018,20,Female,784891
KHM,2018,20,Male,819306
KHM,2018,25,Female,717104
KHM,2018,25,Male,728941
KHM,2018,30,Female,744057
KHM,2018,30,Male,697226
KHM,2018,35,Female,680361
KHM,2018,35,Male,633790
KHM,2018,40,Female,317297
KHM,2018,40,Male,280495
KHM,2018,45,Female,432748
KHM,2018,45,Male,390061
KHM,2018,50,Female,383665
KHM,2018,50,Male,334652
KHM,2018,55,Female,332818
KHM,2018,55,Male,257989
KHM,2018,60,Female,261151
KHM,2018,60,Male,164457
KHM,2018,65,Female,195828
KHM,2018,65,Male,133272
KHM,2018,70,Female,119308
KHM,2018,70,Male,79288
KHM,2018,75,Female,74031
KHM,2018,75,Male,47499
KHM,2018,80,Female,38000
KHM,2018,80,Male,23911
KHM,2018,85,Female,19540
KHM,2018,85,Male,11708
KHM,2019,0,Female,873484
KHM,2019,0,Male,906962
KHM,2019,5,Female,851915
KHM,2019,5,Male,889799
KHM,2019,10,Female,785562
KHM,2019,10,Male,819463
KHM,2019,15,Female,727434
KHM,2019,15,Male,733333
KHM,2019,20,Female,768352
KHM,2019,20,Male,794773
KHM,2019,25,Female,757525
KHM,2019,25,Male,780739
KHM,2019,30,Female,673987
KHM,2019,30,Male,630274
KHM,2019,35,Female,793897
KHM,2019,35,Male,742625
KHM,2019,40,Female,302751
KHM,2019,40,Male,264472
KHM,2019,45,Female,434319
KHM,2019,45,Male,392287
KHM,2019,50,Female,386556
KHM,2019,50,Male,336612
KHM,2019,55,Female,345957
KHM,2019,55,Male,281103
KHM,2019,60,Female,267487
KHM,2019,60,Male,167078
KHM,2019,65,Female,208442
KHM,2019,65,Male,140092
KHM,2019,70,Female,125197
KHM,2019,70,Male,82863
KHM,2019,75,Female,77068
KHM,2019,75,Male,49064
KHM,2019,80,Female,39025
KHM,2019,80,Male,23626
KHM,2019,85,Female,20220
KHM,2019,85,Male,12199
KHM,2020,0,Female,871690
KHM,2020,0,Male,907287
KHM,2020,5,Female,858560
KHM,2020,5,Male,893050
KHM,2020,10,Female,800693
KHM,2020,10,Male,839051
KHM,2020,15,Female,727375
KHM,2020,15,Male,732950
KHM,2020,20,Female,754488
KHM,2020,20,Male,773818
KHM,2020,25,Female,779853
KHM,2020,25,Male,809446
KHM,2020,30,Female,639170
KHM,2020,30,Male,602128
KHM,2020,35,Female,851364
KHM,2020,35,Male,796606
KHM,2020,40,Female,333868
KHM,2020,40,Male,293031
KHM,2020,45,Female,422008
KHM,2020,45,Male,380180
KHM,2020,50,Female,391385
KHM,2020,50,Male,341437
KHM,2020,55,Female,356343
KHM,2020,55,Male,298319
KHM,2020,60,Female,276711
KHM,2020,60,Male,176808
KHM,2020,65,Female,218964
KHM,2020,65,Male,144293
KHM,2020,70,Female,133481
KHM,2020,70,Male,87757
KHM,2020,75,Female,80238
KHM,2020,75,Male,50969
KHM,2020,80,Female,40200
KHM,2020,80,Male,23282
KHM,2020,85,Female,20156
KHM,2020,85,Male,12012
KHM,2021,0,Female,866928
KHM,2021,0,Male,905261
KHM,2021,5,Female,864809
KHM,2021,5,Male,897254
KHM,2021,10,Female,814121
KHM,2021,10,Male,853613
KHM,2021,15,Female,732687
KHM,2021,15,Male,740067
KHM,2021,20,Female,742279
KHM,2021,20,Male,754425
KHM,2021,25,Female,789152
KHM,2021,25,Male,820367
KHM,2021,30,Female,634380
KHM,2021,30,Male,607211
KHM,2021,35,Female,858609
KHM,2021,35,Male,801377
KHM,2021,40,Female,407643
KHM,2021,40,Male,363136
KHM,2021,45,Female,396292
KHM,2021,45,Male,354524
KHM,2021,50,Female,398473
KHM,2021,50,Male,348872
KHM,2021,55,Female,363132
KHM,2021,55,Male,308733
KHM,2021,60,Female,286864
KHM,2021,60,Male,191391
KHM,2021,65,Female,225845
KHM,2021,65,Male,145081
KHM,2021,70,Female,142308
KHM,2021,70,Male,93153
KHM,2021,75,Female,83104
KHM,2021,75,Male,52868
KHM,2021,80,Female,42388
KHM,2021,80,Male,24765
KHM,2021,85,Female,22296
KHM,2021,85,Male,13038
KIR,2000,0,Female,5893
KIR,2000,0,Male,6077
KIR,2000,5,Female,5391
KIR,2000,5,Male,5873
KIR,2000,10,Female,5089
KIR,2000,10,Male,5422
KIR,2000,15,Female,4489
KIR,2000,15,Male,4435
KIR,2000,20,Female,3384
KIR,2000,20,Male,3378
