source,coverage,iso3,year,month,age,age_cat,sex,deaths
STMF,National,DNK,2011,6,15,15-64,Female,259
STMF,National,DNK,2011,7,15,15-64,Female,267
STMF,National,DNK,2011,8,15,15-64,Female,327
STMF,National,DNK,2011,9,15,15-64,Female,268
STMF,National,DNK,2011,10,15,15-64,Female,338
STMF,National,DNK,2011,11,15,15-64,Female,278
STMF,National,DNK,2011,12,15,15-64,Female,278
STMF,National,DNK,2011,999,15,15-64,Female,3573
STMF,National,DNK,2012,1,15,15-64,Female,357
STMF,National,DNK,2012,2,15,15-64,Female,289
STMF,National,DNK,2012,3,15,15-64,Female,279
STMF,National,DNK,2012,4,15,15-64,Female,348
STMF,National,DNK,2012,5,15,15-64,Female,277
STMF,National,DNK,2012,6,15,15-64,Female,242
STMF,National,DNK,2012,7,15,15-64,Female,318
STMF,National,DNK,2012,8,15,15-64,Female,260
STMF,National,DNK,2012,9,15,15-64,Female,238
STMF,National,DNK,2012,10,15,15-64,Female,317
STMF,National,DNK,2012,11,15,15-64,Female,254
STMF,National,DNK,2012,12,15,15-64,Female,240
STMF,National,DNK,2012,999,15,15-64,Female,3419
STMF,National,DNK,2013,1,15,15-64,Female,321
STMF,National,DNK,2013,2,15,15-64,Female,286
STMF,National,DNK,2013,3,15,15-64,Female,274
STMF,National,DNK,2013,4,15,15-64,Female,321
STMF,National,DNK,2013,5,15,15-64,Female,271
STMF,National,DNK,2013,6,15,15-64,Female,254
STMF,National,DNK,2013,7,15,15-64,Female,298
STMF,National,DNK,2013,8,15,15-64,Female,211
STMF,National,DNK,2013,9,15,15-64,Female,298
STMF,National,DNK,2013,10,15,15-64,Female,200
STMF,National,DNK,2013,11,15,15-64,Female,275
STMF,National,DNK,2013,12,15,15-64,Female,289
STMF,National,DNK,2013,999,15,15-64,Female,3298
STMF,National,DNK,2014,1,15,15-64,Female,280
STMF,National,DNK,2014,2,15,15-64,Female,266
STMF,National,DNK,2014,3,15,15-64,Female,285
STMF,National,DNK,2014,4,15,15-64,Female,250
STMF,National,DNK,2014,5,15,15-64,Female,232
STMF,National,DNK,2014,6,15,15-64,Female,320
STMF,National,DNK,2014,7,15,15-64,Female,242
STMF,National,DNK,2014,8,15,15-64,Female,235
STMF,National,DNK,2014,9,15,15-64,Female,277
STMF,National,DNK,2014,10,15,15-64,Female,231
STMF,National,DNK,2014,11,15,15-64,Female,242
STMF,National,DNK,2014,12,15,15-64,Female,346
STMF,National,DNK,2014,999,15,15-64,Female,3206
STMF,National,DNK,2015,1,15,15-64,Female,255
STMF,National,DNK,2015,2,15,15-64,Female,258
STMF,National,DNK,2015,3,15,15-64,Female,333
STMF,National,DNK,2015,4,15,15-64,Female,245
STMF,National,DNK,2015,5,15,15-64,Female,239
STMF,National,DNK,2015,6,15,15-64,Female,293
STMF,National,DNK,2015,7,15,15-64,Female,237
STMF,National,DNK,2015,8,15,15-64,Female,297
STMF,National,DNK,2015,9,15,15-64,Female,236
STMF,National,DNK,2015,10,15,15-64,Female,218
STMF,National,DNK,2015,11,15,15-64,Female,310
STMF,National,DNK,2015,12,15,15-64,Female,341
STMF,National,DNK,2015,999,15,15-64,Female,3262
STMF,National,DNK,2016,1,15,15-64,Female,221
STMF,National,DNK,2016,2,15,15-64,Female,337
STMF,National,DNK,2016,3,15,15-64,Female,259
STMF,National,DNK,2016,4,15,15-64,Female,257
STMF,National,DNK,2016,5,15,15-64,Female,265
STMF,National,DNK,2016,6,15,15-64,Female,230
STMF,National,DNK,2016,7,15,15-64,Female,253
STMF,National,DNK,2016,8,15,15-64,Female,297
STMF,National,DNK,2016,9,15,15-64,Female,259
STMF,National,DNK,2016,10,15,15-64,Female,319
STMF,National,DNK,2016,11,15,15-64,Female,267
STMF,National,DNK,2016,12,15,15-64,Female,253
STMF,National,DNK,2016,999,15,15-64,Female,3217
STMF,National,DNK,2017,1,15,15-64,Female,313
STMF,National,DNK,2017,2,15,15-64,Female,232
STMF,National,DNK,2017,3,15,15-64,Female,246
STMF,National,DNK,2017,4,15,15-64,Female,217
STMF,National,DNK,2017,5,15,15-64,Female,298
STMF,National,DNK,2017,6,15,15-64,Female,213
STMF,National,DNK,2017,7,15,15-64,Female,272
STMF,National,DNK,2017,8,15,15-64,Female,222
STMF,National,DNK,2017,9,15,15-64,Female,217
STMF,National,DNK,2017,10,15,15-64,Female,275
STMF,National,DNK,2017,11,15,15-64,Female,218
STMF,National,DNK,2017,12,15,15-64,Female,226
STMF,National,DNK,2017,999,15,15-64,Female,2949
STMF,National,DNK,2018,1,15,15-64,Female,248
STMF,National,DNK,2018,2,15,15-64,Female,253
STMF,National,DNK,2018,3,15,15-64,Female,266
STMF,National,DNK,2018,4,15,15-64,Female,286
STMF,National,DNK,2018,5,15,15-64,Female,233
STMF,National,DNK,2018,6,15,15-64,Female,207
STMF,National,DNK,2018,7,15,15-64,Female,283
STMF,National,DNK,2018,8,15,15-64,Female,241
STMF,National,DNK,2018,9,15,15-64,Female,214
STMF,National,DNK,2018,10,15,15-64,Female,262
STMF,National,DNK,2018,11,15,15-64,Female,241
STMF,National,DNK,2018,12,15,15-64,Female,265
STMF,National,DNK,2018,999,15,15-64,Female,2999
STMF,National,DNK,2019,1,15,15-64,Female,258
STMF,National,DNK,2019,2,15,15-64,Female,243
STMF,National,DNK,2019,3,15,15-64,Female,257
STMF,National,DNK,2019,4,15,15-64,Female,288
STMF,National,DNK,2019,5,15,15-64,Female,217
STMF,National,DNK,2019,6,15,15-64,Female,225
STMF,National,DNK,2019,7,15,15-64,Female,260
STMF,National,DNK,2019,8,15,15-64,Female,171
STMF,National,DNK,2019,9,15,15-64,Female,285
STMF,National,DNK,2019,10,15,15-64,Female,199
STMF,National,DNK,2019,11,15,15-64,Female,225
STMF,National,DNK,2019,12,15,15-64,Female,236
STMF,National,DNK,2019,999,15,15-64,Female,2864
STMF,National,DNK,2020,1,15,15-64,Female,229
STMF,National,DNK,2020,2,15,15-64,Female,251
STMF,National,DNK,2020,3,15,15-64,Female,283
STMF,National,DNK,2020,4,15,15-64,Female,234
STMF,National,DNK,2020,5,15,15-64,Female,202
STMF,National,DNK,2020,6,15,15-64,Female,252
STMF,National,DNK,2020,7,15,15-64,Female,197
STMF,National,DNK,2020,8,15,15-64,Female,296
STMF,National,DNK,2020,9,15,15-64,Female,197
STMF,National,DNK,2020,10,15,15-64,Female,218
STMF,National,DNK,2020,11,15,15-64,Female,265
STMF,National,DNK,2020,12,15,15-64,Female,275
STMF,National,DNK,2020,999,15,15-64,Female,2899
STMF,National,DNK,2021,1,15,15-64,Female,250
STMF,National,DNK,2021,2,15,15-64,Female,233
STMF,National,DNK,2021,3,15,15-64,Female,269
STMF,National,DNK,2021,4,15,15-64,Female,213
STMF,National,DNK,2021,5,15,15-64,Female,251
STMF,National,DNK,2021,6,15,15-64,Female,194
STMF,National,DNK,2021,7,15,15-64,Female,202
STMF,National,DNK,2021,8,15,15-64,Female,261
STMF,National,DNK,2021,9,15,15-64,Female,219
STMF,National,DNK,2021,10,15,15-64,Female,232
STMF,National,DNK,2021,11,15,15-64,Female,290
STMF,National,DNK,2021,12,15,15-64,Female,236
STMF,National,DNK,2021,999,15,15-64,Female,2850
STMF,National,DNK,2022,1,15,15-64,Female,286
STMF,National,DNK,2022,2,15,15-64,Female,241
STMF,National,DNK,2022,3,15,15-64,Female,53
STMF,National,DNK,2022,999,15,15-64,Female,580
STMF,National,DNK,2011,1,15,15-64,Male,647
STMF,National,DNK,2011,2,15,15-64,Male,485
STMF,National,DNK,2011,3,15,15-64,Male,452
STMF,National,DNK,2011,4,15,15-64,Male,455
STMF,National,DNK,2011,5,15,15-64,Male,541
STMF,National,DNK,2011,6,15,15-64,Male,434
STMF,National,DNK,2011,7,15,15-64,Male,411
STMF,National,DNK,2011,8,15,15-64,Male,515
STMF,National,DNK,2011,9,15,15-64,Male,432
STMF,National,DNK,2011,10,15,15-64,Male,525
STMF,National,DNK,2011,11,15,15-64,Male,430
STMF,National,DNK,2011,12,15,15-64,Male,471
STMF,National,DNK,2011,999,15,15-64,Male,5798
STMF,National,DNK,2012,1,15,15-64,Male,551
STMF,National,DNK,2012,2,15,15-64,Male,477
STMF,National,DNK,2012,3,15,15-64,Male,425
STMF,National,DNK,2012,4,15,15-64,Male,516
STMF,National,DNK,2012,5,15,15-64,Male,410
STMF,National,DNK,2012,6,15,15-64,Male,450
STMF,National,DNK,2012,7,15,15-64,Male,487
STMF,National,DNK,2012,8,15,15-64,Male,412
STMF,National,DNK,2012,9,15,15-64,Male,405
STMF,National,DNK,2012,10,15,15-64,Male,538
STMF,National,DNK,2012,11,15,15-64,Male,395
STMF,National,DNK,2012,12,15,15-64,Male,444
STMF,National,DNK,2012,999,15,15-64,Male,5510
STMF,National,DNK,2013,1,15,15-64,Male,439
STMF,National,DNK,2013,2,15,15-64,Male,453
STMF,National,DNK,2013,3,15,15-64,Male,465
STMF,National,DNK,2013,4,15,15-64,Male,554
STMF,National,DNK,2013,5,15,15-64,Male,417
STMF,National,DNK,2013,6,15,15-64,Male,411
STMF,National,DNK,2013,7,15,15-64,Male,558
STMF,National,DNK,2013,8,15,15-64,Male,379
STMF,National,DNK,2013,9,15,15-64,Male,479
STMF,National,DNK,2013,10,15,15-64,Male,386
STMF,National,DNK,2013,11,15,15-64,Male,414
STMF,National,DNK,2013,12,15,15-64,Male,489
STMF,National,DNK,2013,999,15,15-64,Male,5444
STMF,National,DNK,2014,1,15,15-64,Male,412
STMF,National,DNK,2014,2,15,15-64,Male,444
STMF,National,DNK,2014,3,15,15-64,Male,546
STMF,National,DNK,2014,4,15,15-64,Male,436
STMF,National,DNK,2014,5,15,15-64,Male,421
STMF,National,DNK,2014,6,15,15-64,Male,468
STMF,National,DNK,2014,7,15,15-64,Male,399
STMF,National,DNK,2014,8,15,15-64,Male,392
STMF,National,DNK,2014,9,15,15-64,Male,487
STMF,National,DNK,2014,10,15,15-64,Male,346
STMF,National,DNK,2014,11,15,15-64,Male,423
STMF,National,DNK,2014,12,15,15-64,Male,534
STMF,National,DNK,2014,999,15,15-64,Male,5308
STMF,National,DNK,2015,1,15,15-64,Male,434
STMF,National,DNK,2015,2,15,15-64,Male,422
STMF,National,DNK,2015,3,15,15-64,Male,542
STMF,National,DNK,2015,4,15,15-64,Male,360
STMF,National,DNK,2015,5,15,15-64,Male,400
STMF,National,DNK,2015,6,15,15-64,Male,472
STMF,National,DNK,2015,7,15,15-64,Male,384
STMF,National,DNK,2015,8,15,15-64,Male,481
STMF,National,DNK,2015,9,15,15-64,Male,398
STMF,National,DNK,2015,10,15,15-64,Male,375
STMF,National,DNK,2015,11,15,15-64,Male,491
STMF,National,DNK,2015,12,15,15-64,Male,498
STMF,National,DNK,2015,999,15,15-64,Male,5257
STMF,National,DNK,2016,1,15,15-64,Male,430
STMF,National,DNK,2016,2,15,15-64,Male,551
STMF,National,DNK,2016,3,15,15-64,Male,419
STMF,National,DNK,2016,4,15,15-64,Male,405
STMF,National,DNK,2016,5,15,15-64,Male,478
STMF,National,DNK,2016,6,15,15-64,Male,347
STMF,National,DNK,2016,7,15,15-64,Male,354
STMF,National,DNK,2016,8,15,15-64,Male,454
STMF,National,DNK,2016,9,15,15-64,Male,403
STMF,National,DNK,2016,10,15,15-64,Male,472
STMF,National,DNK,2016,11,15,15-64,Male,407
STMF,National,DNK,2016,12,15,15-64,Male,404
STMF,National,DNK,2016,999,15,15-64,Male,5124
STMF,National,DNK,2017,1,15,15-64,Male,510
STMF,National,DNK,2017,2,15,15-64,Male,369
STMF,National,DNK,2017,3,15,15-64,Male,426
STMF,National,DNK,2017,4,15,15-64,Male,391
STMF,National,DNK,2017,5,15,15-64,Male,486
STMF,National,DNK,2017,6,15,15-64,Male,367
STMF,National,DNK,2017,7,15,15-64,Male,413
STMF,National,DNK,2017,8,15,15-64,Male,328
STMF,National,DNK,2017,9,15,15-64,Male,369
STMF,National,DNK,2017,10,15,15-64,Male,481
STMF,National,DNK,2017,11,15,15-64,Male,386
STMF,National,DNK,2017,12,15,15-64,Male,383
STMF,National,DNK,2017,999,15,15-64,Male,4909
STMF,National,DNK,2018,1,15,15-64,Male,376
STMF,National,DNK,2018,2,15,15-64,Male,403
STMF,National,DNK,2018,3,15,15-64,Male,460
STMF,National,DNK,2018,4,15,15-64,Male,530
STMF,National,DNK,2018,5,15,15-64,Male,411
STMF,National,DNK,2018,6,15,15-64,Male,358
STMF,National,DNK,2018,7,15,15-64,Male,447
STMF,National,DNK,2018,8,15,15-64,Male,376
STMF,National,DNK,2018,9,15,15-64,Male,330
STMF,National,DNK,2018,10,15,15-64,Male,416
STMF,National,DNK,2018,11,15,15-64,Male,334
STMF,National,DNK,2018,12,15,15-64,Male,464
STMF,National,DNK,2018,999,15,15-64,Male,4905
STMF,National,DNK,2019,1,15,15-64,Male,398
STMF,National,DNK,2019,2,15,15-64,Male,425
STMF,National,DNK,2019,3,15,15-64,Male,350
STMF,National,DNK,2019,4,15,15-64,Male,432
STMF,National,DNK,2019,5,15,15-64,Male,347
STMF,National,DNK,2019,6,15,15-64,Male,341
STMF,National,DNK,2019,7,15,15-64,Male,437
STMF,National,DNK,2019,8,15,15-64,Male,391
STMF,National,DNK,2019,9,15,15-64,Male,445
STMF,National,DNK,2019,10,15,15-64,Male,366
STMF,National,DNK,2019,11,15,15-64,Male,376
STMF,National,DNK,2019,12,15,15-64,Male,465
STMF,National,DNK,2019,999,15,15-64,Male,4773
STMF,National,DNK,2020,1,15,15-64,Male,356
STMF,National,DNK,2020,2,15,15-64,Male,382
STMF,National,DNK,2020,3,15,15-64,Male,420
STMF,National,DNK,2020,4,15,15-64,Male,345
STMF,National,DNK,2020,5,15,15-64,Male,345
STMF,National,DNK,2020,6,15,15-64,Male,428
STMF,National,DNK,2020,7,15,15-64,Male,376
STMF,National,DNK,2020,8,15,15-64,Male,406
STMF,National,DNK,2020,9,15,15-64,Male,345
STMF,National,DNK,2020,10,15,15-64,Male,331
STMF,National,DNK,2020,11,15,15-64,Male,443
STMF,National,DNK,2020,12,15,15-64,Male,434
STMF,National,DNK,2020,999,15,15-64,Male,4611
STMF,National,DNK,2021,1,15,15-64,Male,349
STMF,National,DNK,2021,2,15,15-64,Male,350
STMF,National,DNK,2021,3,15,15-64,Male,427
STMF,National,DNK,2021,4,15,15-64,Male,332
STMF,National,DNK,2021,5,15,15-64,Male,464
STMF,National,DNK,2021,6,15,15-64,Male,335
STMF,National,DNK,2021,7,15,15-64,Male,351
STMF,National,DNK,2021,8,15,15-64,Male,402
STMF,National,DNK,2021,9,15,15-64,Male,342
STMF,National,DNK,2021,10,15,15-64,Male,386
STMF,National,DNK,2021,11,15,15-64,Male,447
STMF,National,DNK,2021,12,15,15-64,Male,372
STMF,National,DNK,2021,999,15,15-64,Male,4557
STMF,National,DNK,2022,1,15,15-64,Male,489
STMF,National,DNK,2022,2,15,15-64,Male,367
STMF,National,DNK,2022,3,15,15-64,Male,79
STMF,National,DNK,2022,999,15,15-64,Male,935
STMF,National,ESP,2011,1,15,15-64,Both,6572
STMF,National,ESP,2011,2,15,15-64,Both,4699
STMF,National,ESP,2011,3,15,15-64,Both,4671
STMF,National,ESP,2011,4,15,15-64,Both,4274
STMF,National,ESP,2011,5,15,15-64,Both,5375
STMF,National,ESP,2011,6,15,15-64,Both,4395
STMF,National,ESP,2011,7,15,15-64,Both,4327
STMF,National,ESP,2011,8,15,15-64,Both,5278
STMF,National,ESP,2011,9,15,15-64,Both,4242
STMF,National,ESP,2011,10,15,15-64,Both,5447
STMF,National,ESP,2011,11,15,15-64,Both,4365
STMF,National,ESP,2011,12,15,15-64,Both,4794
STMF,National,ESP,2011,999,15,15-64,Both,58439
STMF,National,ESP,2012,1,15,15-64,Both,5982
STMF,National,ESP,2012,2,15,15-64,Both,4981
STMF,National,ESP,2012,3,15,15-64,Both,4566
STMF,National,ESP,2012,4,15,15-64,Both,5468
STMF,National,ESP,2012,5,15,15-64,Both,4343
STMF,National,ESP,2012,6,15,15-64,Both,4231
STMF,National,ESP,2012,7,15,15-64,Both,5369
STMF,National,ESP,2012,8,15,15-64,Both,4263
STMF,National,ESP,2012,9,15,15-64,Both,4241
STMF,National,ESP,2012,10,15,15-64,Both,5399
STMF,National,ESP,2012,11,15,15-64,Both,4421
STMF,National,ESP,2012,12,15,15-64,Both,4517
STMF,National,ESP,2012,999,15,15-64,Both,57781
STMF,National,ESP,2013,1,15,15-64,Both,4701
STMF,National,ESP,2013,2,15,15-64,Both,4696
STMF,National,ESP,2013,3,15,15-64,Both,4701
STMF,National,ESP,2013,4,15,15-64,Both,5527
STMF,National,ESP,2013,5,15,15-64,Both,4252
STMF,National,ESP,2013,6,15,15-64,Both,4238
STMF,National,ESP,2013,7,15,15-64,Both,5271
STMF,National,ESP,2013,8,15,15-64,Both,4131
STMF,National,ESP,2013,9,15,15-64,Both,5058
STMF,National,ESP,2013,10,15,15-64,Both,4146
STMF,National,ESP,2013,11,15,15-64,Both,4217
STMF,National,ESP,2013,12,15,15-64,Both,5725
STMF,National,ESP,2013,999,15,15-64,Both,56663
STMF,National,ESP,2014,1,15,15-64,Both,4958
STMF,National,ESP,2014,2,15,15-64,Both,4762
STMF,National,ESP,2014,3,15,15-64,Both,5534
STMF,National,ESP,2014,4,15,15-64,Both,4178
STMF,National,ESP,2014,5,15,15-64,Both,4083
STMF,National,ESP,2014,6,15,15-64,Both,5149
STMF,National,ESP,2014,7,15,15-64,Both,4065
STMF,National,ESP,2014,8,15,15-64,Both,4191
STMF,National,ESP,2014,9,15,15-64,Both,5081
STMF,National,ESP,2014,10,15,15-64,Both,4149
STMF,National,ESP,2014,11,15,15-64,Both,4140
STMF,National,ESP,2014,12,15,15-64,Both,5589
STMF,National,ESP,2014,999,15,15-64,Both,55879
STMF,National,ESP,2015,1,15,15-64,Both,4724
STMF,National,ESP,2015,2,15,15-64,Both,4926
STMF,National,ESP,2015,3,15,15-64,Both,5523
STMF,National,ESP,2015,4,15,15-64,Both,4261
STMF,National,ESP,2015,5,15,15-64,Both,4114
STMF,National,ESP,2015,6,15,15-64,Both,5075
STMF,National,ESP,2015,7,15,15-64,Both,4489
STMF,National,ESP,2015,8,15,15-64,Both,5321
STMF,National,ESP,2015,9,15,15-64,Both,4168
STMF,National,ESP,2015,10,15,15-64,Both,4231
STMF,National,ESP,2015,11,15,15-64,Both,5242
STMF,National,ESP,2015,12,15,15-64,Both,5619
STMF,National,ESP,2015,999,15,15-64,Both,57693
STMF,National,ESP,2016,1,15,15-64,Both,4678
STMF,National,ESP,2016,2,15,15-64,Both,5764
STMF,National,ESP,2016,3,15,15-64,Both,4555
STMF,National,ESP,2016,4,15,15-64,Both,4335
STMF,National,ESP,2016,5,15,15-64,Both,5169
STMF,National,ESP,2016,6,15,15-64,Both,4135
STMF,National,ESP,2016,7,15,15-64,Both,4104
STMF,National,ESP,2016,8,15,15-64,Both,5161
STMF,National,ESP,2016,9,15,15-64,Both,4034
STMF,National,ESP,2016,10,15,15-64,Both,5126
STMF,National,ESP,2016,11,15,15-64,Both,4320
STMF,National,ESP,2016,12,15,15-64,Both,4626
STMF,National,ESP,2016,999,15,15-64,Both,56007
STMF,National,ESP,2017,1,15,15-64,Both,6130
STMF,National,ESP,2017,2,15,15-64,Both,4415
STMF,National,ESP,2017,3,15,15-64,Both,4221
STMF,National,ESP,2017,4,15,15-64,Both,4217
STMF,National,ESP,2017,5,15,15-64,Both,5154
STMF,National,ESP,2017,6,15,15-64,Both,4191
STMF,National,ESP,2017,7,15,15-64,Both,5295
STMF,National,ESP,2017,8,15,15-64,Both,4071
STMF,National,ESP,2017,9,15,15-64,Both,4203
STMF,National,ESP,2017,10,15,15-64,Both,5176
STMF,National,ESP,2017,11,15,15-64,Both,4379
STMF,National,ESP,2017,12,15,15-64,Both,4709
STMF,National,ESP,2017,999,15,15-64,Both,56161
STMF,National,ESP,2018,1,15,15-64,Both,5154
STMF,National,ESP,2018,2,15,15-64,Both,4800
STMF,National,ESP,2018,3,15,15-64,Both,4560
STMF,National,ESP,2018,4,15,15-64,Both,5363
STMF,National,ESP,2018,5,15,15-64,Both,4238
STMF,National,ESP,2018,6,15,15-64,Both,4230
STMF,National,ESP,2018,7,15,15-64,Both,5185
STMF,National,ESP,2018,8,15,15-64,Both,4142
STMF,National,ESP,2018,9,15,15-64,Both,4251
STMF,National,ESP,2018,10,15,15-64,Both,5239
STMF,National,ESP,2018,11,15,15-64,Both,4241
STMF,National,ESP,2018,12,15,15-64,Both,5483
STMF,National,ESP,2018,999,15,15-64,Both,56886
STMF,National,ESP,2019,1,15,15-64,Both,4862
STMF,National,ESP,2019,2,15,15-64,Both,4731
STMF,National,ESP,2019,3,15,15-64,Both,4313
STMF,National,ESP,2019,4,15,15-64,Both,5247
STMF,National,ESP,2019,5,15,15-64,Both,4087
STMF,National,ESP,2019,6,15,15-64,Both,4234
STMF,National,ESP,2019,7,15,15-64,Both,5340
STMF,National,ESP,2019,8,15,15-64,Both,4181
STMF,National,ESP,2019,9,15,15-64,Both,5160
STMF,National,ESP,2019,10,15,15-64,Both,4283
STMF,National,ESP,2019,11,15,15-64,Both,4345
STMF,National,ESP,2019,12,15,15-64,Both,5466
STMF,National,ESP,2019,999,15,15-64,Both,56249
STMF,National,ESP,2020,1,15,15-64,Both,4765
STMF,National,ESP,2020,2,15,15-64,Both,4791
STMF,National,ESP,2020,3,15,15-64,Both,6582
STMF,National,ESP,2020,4,15,15-64,Both,5596
STMF,National,ESP,2020,5,15,15-64,Both,4467
STMF,National,ESP,2020,6,15,15-64,Both,5300
STMF,National,ESP,2020,7,15,15-64,Both,4327
STMF,National,ESP,2020,8,15,15-64,Both,5780
STMF,National,ESP,2020,9,15,15-64,Both,4561
STMF,National,ESP,2020,10,15,15-64,Both,4766
STMF,National,ESP,2020,11,15,15-64,Both,6050
STMF,National,ESP,2020,12,15,15-64,Both,6067.35711340206
STMF,National,ESP,2020,999,15,15-64,Both,63052.3571134021
STMF,National,ESP,2021,1,15,15-64,Both,5781.56381643543
STMF,National,ESP,2021,2,15,15-64,Both,5256.61372965882
STMF,National,ESP,2021,3,15,15-64,Both,5809.95326055321
STMF,National,ESP,2021,4,15,15-64,Both,4595.96034245627
STMF,National,ESP,2021,5,15,15-64,Both,5590.17544579806
STMF,National,ESP,2021,6,15,15-64,Both,4453.1529259816
STMF,National,ESP,2021,7,15,15-64,Both,4601.0208168106
STMF,National,ESP,2021,8,15,15-64,Both,6039.81463114341
STMF,National,ESP,2021,9,15,15-64,Both,4554.77813755842
STMF,National,ESP,2021,10,15,15-64,Both,4279.09731169748
STMF,National,ESP,2021,11,15,15-64,Both,5902.13073276878
STMF,National,ESP,2021,12,15,15-64,Both,5092.70338850405
STMF,National,ESP,2021,999,15,15-64,Both,61956.9645393661
STMF,National,ESP,2022,1,15,15-64,Both,6812.3535269017
STMF,National,ESP,2022,2,15,15-64,Both,3559.42446989693
STMF,National,ESP,2022,999,15,15-64,Both,10371.7779967986
STMF,National,ESP,2011,1,15,15-64,Female,2007
STMF,National,ESP,2011,2,15,15-64,Female,1471
STMF,National,ESP,2011,3,15,15-64,Female,1444
STMF,National,ESP,2011,4,15,15-64,Female,1385
STMF,National,ESP,2011,5,15,15-64,Female,1642
STMF,National,ESP,2011,6,15,15-64,Female,1376
STMF,National,ESP,2011,7,15,15-64,Female,1354
STMF,National,ESP,2011,8,15,15-64,Female,1680
STMF,National,ESP,2011,9,15,15-64,Female,1331
STMF,National,ESP,2011,10,15,15-64,Female,1732
STMF,National,ESP,2011,11,15,15-64,Female,1365
STMF,National,ESP,2011,12,15,15-64,Female,1474
STMF,National,ESP,2011,999,15,15-64,Female,18261
STMF,National,ESP,2012,1,15,15-64,Female,1837
STMF,National,ESP,2012,2,15,15-64,Female,1518
STMF,National,ESP,2012,3,15,15-64,Female,1430
STMF,National,ESP,2012,4,15,15-64,Female,1720
STMF,National,ESP,2012,5,15,15-64,Female,1352
STMF,National,ESP,2012,6,15,15-64,Female,1333
STMF,National,ESP,2012,7,15,15-64,Female,1664
